"3상유도전동기","벨트처짐","소음","진동","속도"
588,224,38,4570,4
574,230,38,4546,4
490,159,24,4548,4
596,146,38,4557,4
582,270,38,4575,4
500,274,28,4560,4
538,220,31,4546,4
458,228,19,4533,4
505,176,31,4568,4
580,155,40,4582,4
555,163,40,4577,4
571,162,25,4552,4
590,153,32,4540,4
572,197,32,4569,4
494,243,38,4565,4
624,638,34,4562,4
510,230,38,4579,4
578,189,35,4571,4
532,222,29,4546,4
583,149,26,4550,4
523,180,34,4548,4
581,149,36,4563,4
556,169,34,4595,4
539,211,34,4595,4
593,239,38,4622,4
605,183,38,4622,4
599,150,38,4578,4
535,192,25,4569,4
469,193,31,4587,4
429,201,16,4578,4
547,226,24,4562,4
520,273,38,4603,4
553,196,13,4603,4
586,198,30,4562,4
443,235,20,4571,4
526,288,19,4562,4
527,178,18,4568,4
504,238,38,4576,4
535,180,25,4566,4
491,193,38,4555,4
577,271,40,4557,4
510,159,28,4566,4
451,205,27,4570,4
531,220,40,4589,4
483,166,27,4609,4
439,248,38,4587,4
463,174,26,4569,4
555,169,24,4585,4
518,221,29,4593,4
575,199,38,4558,4
518,191,38,4564,4
556,157,34,4557,4
481,170,26,4551,4
533,225,26,4561,4
575,153,22,4566,4
552,178,38,4580,4
526,149,28,4571,4
426,174,31,4559,4
492,189,17,4560,4
440,194,24,4587,4
410,172,14,4578,4
385,253,30,4562,4
410,264,19,4579,4
488,226,23,4583,4
385,165,16,4561,4
459,177,16,4561,4
472,225,12,4562,4
441,151,19,4553,4
447,190,31,4562,4
460,206,20,4553,4
459,219,22,4558,4
481,174,33,4568,4
456,232,25,4573,4
523,177,25,4558,4
410,231,23,4555,4
490,186,40,4558,4
552,154,30,4584,4
445,191,34,4555,4
585,258,29,4582,4
565,170,38,4583,4
500,263,25,4587,4
582,173,31,4577,4
430,196,19,4568,4
542,146,24,4573,4
477,272,24,4579,4
426,180,32,4576,4
460,239,16,4564,4
423,276,32,4558,4
460,150,22,4572,4
448,294,30,4583,4
450,162,21,4589,4
423,248,21,4589,4
529,200,22,4592,4
471,202,20,4599,4
533,168,24,4606,4
531,228,37,4599,4
423,232,17,4589,4
422,168,29,4574,4
413,251,14,4559,4
477,214,25,4553,4
442,165,38,4548,4
375,166,14,4545,4
458,217,15,4534,4
329,245,15,4530,4
490,149,10,4536,4
405,168,32,4556,4
369,182,15,4560,4
405,229,21,4562,4
319,307,18,4528,4
388,232,13,4537,4
444,162,36,4567,4
437,162,20,4544,4
448,153,24,4563,4
514,165,27,4559,4
514,150,26,4573,4
416,176,16,4587,4
373,174,15,4581,4
342,149,11,4552,4
425,199,25,4568,4
426,217,14,4566,4
470,244,37,4558,4
458,199,31,4554,4
513,153,38,4574,4
442,292,33,4580,4
371,222,20,4567,4
532,147,25,4588,4
459,192,25,4601,4
567,167,37,4580,4
512,206,35,4577,4
496,183,38,4581,4
390,211,14,4580,4
437,201,18,4590,4
433,176,22,4596,4
342,225,27,4568,4
351,156,19,4585,4
372,274,31,4567,4
371,210,19,4548,4
452,141,28,4569,4
396,163,18,4570,4
347,203,15,4558,4
342,209,17,4561,4
415,225,11,4546,4
428,164,24,4533,4
373,174,11,4561,4
366,155,12,4582,4
396,319,12,4582,4
386,178,31,4556,4
366,169,31,4556,4
393,224,19,4581,4
451,278,15,4567,4
339,199,17,4561,4
368,163,36,4562,4
453,251,23,4570,4
329,179,6,4569,4
415,228,31,4547,4
309,186,11,4569,4
502,151,25,4579,4
393,211,13,4580,4
437,165,38,4591,4
449,165,20,4583,4
371,174,18,4596,4
508,159,15,4604,4
535,909,29,4605,4
440,242,17,4578,4
377,254,23,4565,4
404,156,11,4553,4
370,168,34,4570,4
410,145,15,4562,4
422,206,20,4559,4
448,271,30,4546,4
427,169,30,4546,4
452,153,16,4561,4
413,220,22,4579,4
368,187,26,4589,4
409,266,16,4580,4
407,245,24,4580,4
476,282,29,4555,4
486,188,21,4568,4
470,150,38,4562,4
392,189,19,4561,4
425,177,34,4575,4
415,293,16,4575,4
328,225,12,4598,4
373,868,17,4585,4
415,147,27,4567,4
545,186,14,4558,4
459,175,38,4558,4
412,252,26,4579,4
460,168,26,4549,4
459,160,22,4555,4
456,318,35,4565,4
459,150,24,4559,4
389,186,24,4559,4
417,274,18,4555,4
502,257,28,4597,4
527,317,38,4594,4
467,143,25,4579,4
483,168,26,4586,4
447,893,28,4562,4
520,159,38,4564,4
544,184,29,4583,4
530,208,37,4571,4
455,174,30,4578,4
390,152,15,4609,4
414,179,27,4598,4
549,147,26,4590,4
492,235,28,4603,4
539,183,34,4586,4
479,219,38,4602,4
499,165,34,4588,4
495,247,33,4552,4
527,246,38,4565,4
539,192,29,4590,4
596,185,38,4568,4
449,159,38,4565,7
519,845,27,4569,7
508,190,27,4572,7
473,163,26,4574,7
493,176,24,4574,7
535,231,33,4603,7
507,266,28,4601,7
483,239,19,4602,7
529,203,38,4593,7
540,155,33,4587,7
532,183,33,4589,7
594,154,28,4562,7
601,267,38,4562,7
528,227,29,4581,7
521,155,35,4567,7
543,309,23,4571,7
572,180,35,4560,7
530,155,39,4555,7
563,247,40,4552,7
477,287,31,4555,7
504,154,16,4583,7
500,179,33,4585,7
612,483,29,4579,7
606,261,38,4574,7
590,192,26,4580,7
525,149,34,4573,7
573,198,29,4561,7
488,244,26,4566,7
523,268,26,4566,7
510,169,34,4575,7
529,178,28,4565,7
480,157,23,4587,7
535,163,26,4594,7
527,180,29,4587,7
491,198,31,4600,7
537,184,31,4598,7
497,211,22,4607,7
510,161,21,4603,7
472,245,19,4595,7
480,206,27,4598,7
461,164,38,4575,7
505,164,25,4576,7
521,238,25,4571,7
470,205,36,4577,7
511,251,23,4591,7
497,149,21,4546,7
470,229,31,4546,7
488,141,24,4553,7
585,158,35,4554,7
564,183,38,4555,7
541,178,33,4563,7
518,199,40,4582,7
519,175,36,4580,7
473,192,23,4582,7
475,172,26,4560,7
451,197,20,4557,7
498,170,29,4569,7
472,165,23,4579,7
469,199,30,4581,7
508,161,21,4581,7
479,203,32,4580,7
454,200,22,4567,7
450,187,38,4566,7
474,238,25,4568,7
428,177,38,4573,7
469,243,25,4567,7
471,211,28,4555,7
510,214,38,4552,7
550,156,33,4553,7
537,207,33,4560,7
562,190,28,4561,7
544,224,36,4567,7
539,160,38,4573,7
566,173,38,4576,7
534,206,33,4559,7
572,204,38,4579,7
486,166,30,4562,7
529,826,23,4559,7
499,156,32,4559,7
492,162,37,4576,7
535,222,38,4570,7
571,169,33,4576,7
567,238,37,4568,7
560,177,38,4571,7
533,270,23,4561,7
540,766,33,4548,7
567,194,38,4551,7
598,150,38,4560,7
574,161,38,4555,7
579,530,28,4558,7
469,195,37,4563,7
516,184,31,4561,7
561,189,30,4562,7
617,216,35,4571,7
543,239,24,4554,7
493,168,24,4554,7
561,889,31,4570,7
550,271,31,4570,7
557,158,30,4565,7
526,205,34,4592,7
590,189,38,4561,7
595,146,37,4576,7
515,188,26,4572,7
560,195,30,4582,7
590,182,29,4584,7
512,158,23,4597,7
574,261,38,4589,7
508,148,38,4599,7
513,155,28,4570,7
508,190,28,4586,7
468,211,25,4598,7
509,205,27,4584,7
491,175,17,4583,7
467,217,33,4585,7
557,217,25,4588,7
542,183,25,4588,7
476,188,21,4587,7
542,155,29,4574,7
517,158,27,4596,7
515,158,23,4576,7
467,237,26,4581,7
513,164,29,4572,7
534,154,36,4573,7
516,176,34,4575,7
482,239,16,4557,7
532,149,31,4576,7
507,201,38,4562,7
495,240,35,4576,7
459,226,33,4563,7
463,217,30,4550,7
458,186,30,4554,7
524,816,37,4552,7
523,221,23,4553,7
595,207,36,4549,7
511,250,27,4550,7
543,235,39,4563,7
490,282,30,4540,7
502,151,27,4547,7
518,191,24,4537,7
485,819,24,4543,7
481,224,31,4533,7
498,199,28,4549,7
500,154,21,4543,7
547,823,23,4553,7
581,200,29,4570,7
546,258,37,4575,7
513,147,28,4577,7
493,205,20,4580,7
487,158,38,4587,7
543,144,40,4583,7
511,174,23,4587,7
567,200,35,4592,7
479,189,24,4573,7
529,153,34,4574,7
513,151,14,4568,7
478,763,37,4568,7
471,211,16,4576,7
511,154,26,4579,7
466,191,29,4569,7
479,163,38,4576,7
508,178,20,4562,7
472,262,28,4572,7
529,419,38,4574,7
519,851,32,4582,7
536,250,25,4580,7
484,273,35,4567,7
557,230,38,4584,7
558,194,36,4563,7
468,195,27,4580,7
536,217,38,4572,7
549,188,34,4564,7
481,173,33,4554,7
502,169,33,4560,7
577,248,35,4558,7
527,184,36,4568,7
542,883,29,4562,7
461,234,40,4534,7
489,270,39,4555,7
534,190,29,4554,7
576,156,28,4552,7
531,165,25,4550,7
501,157,23,4553,7
537,158,29,4564,7
580,146,38,4570,7
539,171,39,4551,7
554,157,29,4560,7
531,213,31,4544,7
549,180,31,4544,7
526,210,28,4557,7
506,172,28,4557,7
534,144,29,4546,7
544,239,27,4553,7
539,199,35,4554,7
535,211,28,4559,7
575,158,34,4562,7
576,168,36,4557,7
520,185,25,4569,7
608,254,34,4555,7
589,804,36,4543,7
510,201,27,4549,7
485,246,35,4555,7
544,145,32,4530,7
523,255,21,4546,7
548,189,38,4529,7
503,168,34,4544,7
591,233,39,4548,7
581,249,29,4547,7
526,178,39,4546,7
552,204,39,4550,7
584,155,39,4539,7
514,820,32,4541,7
499,142,35,4549,7
546,179,40,4552,7
479,266,21,4548,7
589,304,40,4548,7
513,143,38,4550,7
537,164,27,4553,7
520,153,25,4546,7
563,228,30,4543,7
559,164,38,4549,7
522,161,36,4554,7
532,191,34,4554,7
563,290,32,4546,7
602,167,40,4555,7
588,201,29,4541,7
505,170,40,4535,7
541,205,25,4549,7
496,180,27,4543,7
575,267,27,4536,7
554,159,38,4537,7
549,169,30,4536,7
568,168,32,4540,7
600,149,30,4559,7
590,305,38,4549,7
584,439,38,4549,7
556,219,38,4568,7
555,219,23,4549,7
522,174,31,4555,7
548,270,29,4542,7
531,187,38,4559,7
514,183,28,4555,7
520,241,28,4573,7
493,153,38,4569,7
529,195,28,4562,7
461,194,35,4564,7
427,309,21,4568,7
508,155,33,4565,7
516,187,38,4566,7
576,193,38,4567,7
515,148,25,4563,7
485,246,24,4566,7
517,191,23,4561,7
570,151,33,4585,7
542,263,20,4567,7
551,246,38,4587,7
587,199,31,4608,7
471,224,30,4606,7
474,204,23,4579,7
476,150,19,4581,7
522,166,21,4587,7
516,239,36,4581,7
512,301,29,4583,7
559,156,27,4576,7
497,161,38,4586,7
528,159,36,4589,7
497,167,36,4589,7
456,227,29,4575,7
505,270,25,4581,7
516,143,25,4572,7
555,194,38,4573,7
502,148,23,4577,7
511,191,22,4568,7
484,287,35,4577,7
472,168,19,4575,7
507,200,32,4596,7
536,187,22,4599,7
493,158,27,4586,7
571,203,31,4590,7
559,145,38,4587,7
594,161,34,4591,7
605,164,29,4585,7
542,189,38,4602,7
519,296,28,4597,7
564,236,32,4598,7
565,146,32,4590,7
596,148,38,4598,7
601,251,38,4601,7
527,155,34,4601,7
568,149,31,4590,7
524,243,25,4590,7
564,261,37,4572,7
578,191,38,4593,7
583,174,37,4575,7
558,325,26,4542,7
564,153,38,4579,7
576,393,34,4573,7
561,166,37,4564,7
543,257,35,4567,7
584,197,27,4574,7
544,178,31,4569,7
