"3상유도전동기","벨트처짐","소음","진동","속도"
613,181,32,4686,4
609,486,29,4688,4
624,345,34,4656,4
615,183,38,4695,4
646,169,38,4702,4
638,180,38,4720,4
609,184,38,4700,4
618,189,38,4734,4
628,816,38,4681,4
628,212,37,4700,4
613,221,38,4687,4
530,196,38,4684,4
536,217,24,4674,4
612,168,38,4688,4
613,166,38,4688,4
595,179,38,4664,4
628,219,38,4638,4
608,231,38,4686,4
579,167,30,4659,4
615,894,38,4690,4
556,877,24,4678,4
596,184,26,4660,4
571,201,34,4630,4
647,171,32,4649,4
572,205,25,4673,4
510,183,29,4687,4
610,176,38,4705,4
622,240,38,4685,4
577,189,38,4699,4
596,190,38,4704,4
593,185,38,4706,4
564,218,38,4716,4
563,251,38,4691,4
609,252,38,4708,4
644,881,21,4697,4
599,857,38,4664,4
597,216,27,4688,4
548,180,35,4677,4
542,181,38,4681,4
561,245,38,4671,4
568,180,39,4657,4
610,897,39,4631,4
623,194,39,4627,4
610,187,38,4637,4
578,195,38,4637,4
614,201,38,4622,4
619,213,38,4664,4
609,208,38,4704,4
597,215,38,4674,4
574,295,25,4660,4
606,194,38,4689,4
620,217,38,4683,4
623,243,38,4702,4
630,883,38,4694,4
592,190,38,4686,4
614,248,38,4682,4
616,234,38,4687,4
600,920,38,4723,4
581,190,21,4726,4
540,183,38,4663,4
620,193,34,4698,4
615,245,38,4690,4
612,257,38,4650,4
620,191,38,4654,4
639,170,38,4680,4
596,201,38,4669,4
639,300,38,4660,4
647,266,38,4687,4
601,231,38,4680,4
594,181,21,4682,4
538,178,32,4631,4
617,196,40,4670,7
626,201,38,4675,7
643,871,38,4630,7
634,245,39,4670,7
610,190,39,4660,7
650,249,39,4649,7
634,178,39,4672,7
609,206,39,4675,7
623,202,40,4650,7
617,187,40,4650,7
633,183,40,4658,7
642,301,40,4638,7
652,258,40,4646,7
638,175,40,4651,7
621,222,39,4640,7
672,225,38,4641,7
640,233,38,4660,7
610,211,38,4664,7
640,199,38,4669,7
670,190,38,4681,7
617,189,38,4646,7
660,174,38,4692,7
662,177,38,4688,7
630,237,38,4680,7
651,280,38,4693,7
660,250,38,4707,7
630,197,38,4662,7
643,168,38,4657,7
653,178,38,4648,7
669,178,38,4668,7
633,184,38,4716,7
649,342,38,4687,7
660,184,38,4662,7
653,860,38,4646,7
643,170,38,4663,7
670,226,38,4672,7
661,171,38,4669,7
608,194,38,4656,7
645,171,38,4659,7
676,896,38,4658,7
626,221,38,4646,7
608,197,38,4638,7
671,278,38,4635,7
622,231,38,4696,7
636,210,38,4681,7
662,863,38,4655,7
641,222,38,4668,7
616,217,38,4686,7
634,193,38,4674,7
643,181,38,4651,7
640,173,38,4668,7
622,216,38,4670,7
664,234,38,4699,7
660,173,38,4718,7
627,246,38,4678,7
654,896,38,4712,7
644,841,38,4681,7
630,189,38,4691,7
655,337,38,4717,7
630,200,38,4681,7
632,207,38,4668,7
638,170,38,4730,7
665,175,38,4720,7
648,886,38,4674,7
636,177,38,4681,7
657,1003,38,4704,7
649,208,38,4722,7
658,175,38,4705,7
637,173,38,4669,7
668,200,38,4680,7
633,201,38,4719,7
630,245,38,4713,7
620,194,38,4666,7
666,500,38,4681,7
612,204,38,4646,7
630,187,38,4671,7
640,191,38,4680,7
624,190,38,4690,7
609,201,38,4675,7
650,895,38,4661,7
668,189,38,4631,7
617,245,38,4650,7
632,176,38,4655,7
665,864,38,4649,7
634,193,38,4627,7
637,176,38,4641,7
657,881,38,4646,7
638,936,38,4656,7
656,275,38,4685,7
610,234,38,4643,7
654,204,38,4649,7
678,384,38,4683,7
620,228,38,4670,7
624,221,38,4675,7
632,634,38,4668,7
613,186,38,4668,7
594,204,38,4662,7
645,189,38,4663,7
663,220,38,4679,7
619,186,38,4666,7
654,183,38,4652,7
652,826,38,4662,7
613,187,38,4669,7
635,172,38,4667,7
636,214,38,4645,7
664,185,38,4649,7
612,190,38,4662,7
635,210,38,4671,7
660,168,38,4648,7
616,183,38,4664,7
630,194,38,4665,7
637,926,38,4646,7
640,180,38,4637,7
619,186,38,4644,7
651,166,38,4662,7
669,890,38,4622,7
637,181,38,4665,7
643,171,38,4679,7
645,180,38,4702,7
666,189,38,4694,7
627,182,38,4637,7
635,175,38,4652,7
645,190,38,4667,7
642,192,38,4684,7
626,182,38,4694,7
636,808,38,4689,7
658,238,38,4651,7
628,178,38,4644,7
642,175,38,4644,7
641,205,38,4656,7
645,169,38,4658,7
634,178,38,4641,7
654,167,38,4625,7
659,175,38,4617,7
640,253,38,4636,7
642,179,38,4622,7
641,233,38,4645,7
641,215,38,4649,7
624,246,38,4641,7
661,173,38,4630,7
635,188,38,4633,7
640,170,38,4673,7
635,177,38,4633,7
646,548,38,4640,7
662,179,38,4651,7
622,182,38,4626,7
637,227,38,4646,7
672,171,38,4653,7
641,168,38,4664,7
613,182,38,4664,7
660,171,38,4624,7
651,190,38,4621,7
620,186,38,4621,7
654,167,38,4620,7
658,169,38,4618,7
639,181,38,4580,7
605,205,38,4620,7
657,742,38,4635,7
650,183,38,4654,7
610,206,38,4639,7
640,176,38,4630,7
628,190,38,4643,7
650,237,38,4628,7
625,186,38,4655,7
634,214,38,4675,7
639,184,38,4668,7
643,174,38,4637,7
634,176,38,4628,7
649,251,38,4626,7
667,176,38,4653,7
610,230,38,4634,7
596,208,38,4634,7
640,891,38,4636,7
636,235,38,4639,7
632,235,38,4618,7
627,200,38,4618,7
657,287,38,4593,7
609,200,38,4610,7
611,206,38,4615,7
661,184,38,4630,7
632,211,38,4646,7
627,246,38,4635,7
653,170,38,4641,7
649,187,38,4656,7
627,178,29,4644,7
619,226,38,4674,7
638,228,38,4648,7
664,837,38,4660,7
628,181,40,4610,7
629,186,40,4631,7
647,470,40,4627,7
610,209,40,4652,7
635,173,40,4623,7
648,184,40,4663,7
638,184,40,4627,7
615,210,40,4614,7
623,190,38,4633,7
657,909,39,4634,7
661,173,39,4634,7
626,179,38,4634,7
643,236,38,4631,7
632,891,38,4649,7
636,169,38,4649,7
617,186,38,4660,7
645,208,38,4687,7
642,915,38,4617,7
626,179,38,4634,7
644,841,38,4704,7
653,244,38,4672,7
643,777,38,4686,7
630,177,38,4692,7
648,172,37,4681,7
668,896,38,4676,7
628,179,38,4670,7
633,198,38,4680,7
647,182,38,4701,7
664,243,38,4677,7
621,966,38,4664,7
641,175,38,4652,7
653,243,38,4646,7
642,633,38,4659,7
629,186,38,4634,7
648,255,38,4629,7
641,217,38,4616,7
605,200,38,4636,7
609,190,38,4636,7
616,191,38,4615,7
655,906,38,4623,7
615,190,38,4626,7
621,231,38,4603,7
649,891,38,4628,7
605,232,38,4631,7
607,186,38,4653,7
639,178,36,4641,7
623,240,38,4646,7
619,186,38,4640,7
623,181,38,4640,7
638,935,38,4647,7
659,754,38,4661,7
635,248,39,4685,7
641,251,40,4662,7
642,186,40,4674,7
637,235,40,4621,7
631,165,40,4646,7
617,186,40,4620,7
637,933,40,4627,7
641,189,40,4643,7
610,246,40,4626,7
633,883,40,4626,7
640,909,40,4600,7
625,224,40,4600,7
637,218,39,4616,7
660,189,38,4620,7
624,194,39,4626,7
632,182,39,4614,7
629,212,38,4643,7
645,201,38,4649,7
647,182,38,4649,7
635,167,38,4625,7
629,911,38,4642,7
645,178,38,4630,7
616,185,38,4637,7
632,209,38,4619,7
639,369,38,4696,7
634,906,38,4669,7
620,904,38,4657,7
612,212,38,4655,7
658,286,38,4636,7
655,180,38,4629,7
625,190,38,4667,7
627,202,38,4681,7
638,906,38,4647,7
620,251,38,4648,7
630,174,38,4640,7
638,887,38,4635,7
618,191,38,4612,7
621,186,38,4653,7
644,885,38,4642,7
656,173,38,4646,7
638,182,38,4623,7
625,193,38,4613,7
620,196,38,4637,7
663,862,38,4662,7
641,169,38,4639,7
627,185,38,4673,7
648,440,38,4649,7
640,187,38,4671,7
635,222,38,4663,7
635,168,34,4642,7
660,866,38,4633,7
659,396,38,4607,7
629,177,38,4627,7
646,175,39,4587,7
667,906,40,4597,7
630,176,40,4605,7
605,193,40,4614,7
639,866,38,4590,7
660,218,38,4596,7
619,224,40,4583,7
609,210,40,4610,7
