"3상유도전동기","벨트처짐","소음","진동","속도"
551,238,21,4568,4
522,180,38,4594,4
608,248,38,4583,4
477,172,35,4562,4
452,190,23,4553,4
436,239,23,4553,4
541,201,17,4550,4
464,194,20,4558,4
465,170,34,4552,4
386,182,17,4543,4
480,144,38,4551,4
452,151,25,4563,4
389,173,25,4574,4
462,162,35,4569,4
532,145,33,4566,4
475,172,19,4583,4
489,233,24,4593,4
514,265,29,4599,4
539,224,38,4601,4
444,260,15,4571,4
375,208,12,4572,4
569,243,24,4556,4
506,251,38,4553,4
459,266,38,4555,4
543,149,18,4580,4
556,223,31,4568,4
568,251,30,4588,4
474,199,26,4625,4
555,227,28,4612,4
405,176,38,4631,4
481,228,23,4603,4
567,215,26,4597,4
474,158,23,4584,4
331,283,23,4584,4
421,218,18,4598,4
491,189,37,4581,4
423,193,25,4573,4
504,234,24,4590,4
506,236,22,4583,4
484,201,26,4585,4
528,147,21,4581,4
546,252,38,4590,4
471,234,38,4602,4
388,240,18,4581,4
414,158,14,4578,4
566,196,38,4570,4
472,227,14,4564,4
520,152,22,4586,4
576,158,24,4554,4
606,175,37,4577,4
593,156,38,4575,4
580,256,32,4560,4
570,187,20,4563,4
554,274,28,4558,4
512,185,38,4562,4
502,172,37,4608,4
469,188,30,4619,4
501,157,23,4585,4
495,239,38,4564,4
506,149,14,4571,4
468,172,25,4599,4
505,168,21,4561,4
512,150,31,4558,4
429,188,25,4565,4
462,173,25,4581,4
546,200,40,4562,4
566,272,30,4558,4
392,254,23,4557,4
420,299,23,4580,4
432,236,31,4566,4
509,173,23,4585,4
462,296,19,4590,4
521,148,22,4593,4
426,150,26,4580,4
547,254,26,4580,4
539,223,38,4594,4
504,163,30,4607,4
548,172,38,4599,4
469,209,25,4595,4
516,184,22,4602,4
455,193,28,4603,4
483,198,38,4601,4
479,152,21,4578,4
567,157,38,4599,4
395,234,12,4589,4
421,201,24,4604,4
437,221,21,4595,4
370,247,17,4600,4
370,201,21,4608,4
536,218,23,4578,4
545,156,38,4618,4
532,226,21,4610,4
452,151,24,4615,4
584,178,18,4612,4
542,187,38,4618,4
537,224,23,4601,4
474,171,28,4595,4
568,170,16,4598,4
479,235,24,4593,4
403,180,20,4588,4
414,166,14,4587,4
511,214,38,4578,4
486,167,21,4577,4
464,160,25,4564,4
557,175,37,4555,4
593,149,20,4558,4
595,208,35,4557,4
581,171,38,4549,4
578,154,38,4556,4
524,152,15,4532,4
499,239,29,4568,4
622,236,38,4593,4
580,265,39,4569,4
568,276,28,4554,4
596,151,30,4559,4
499,171,40,4558,4
436,234,20,4559,4
476,169,27,4579,4
570,168,24,4592,4
555,178,36,4602,4
536,242,37,4574,4
526,193,27,4584,4
473,172,18,4580,4
462,142,28,4587,4
470,212,38,4599,4
527,157,22,4582,4
558,222,38,4582,4
449,213,34,4548,4
530,233,27,4572,4
521,185,29,4562,4
518,159,27,4542,4
474,174,11,4555,4
501,156,30,4532,4
579,248,38,4555,4
503,146,22,4558,4
578,170,37,4544,4
454,191,25,4556,4
604,170,38,4573,4
563,222,38,4567,4
524,168,30,4587,4
592,164,30,4587,4
555,182,31,4613,4
471,223,30,4575,4
485,155,28,4575,4
573,152,38,4602,4
448,181,20,4610,4
534,148,38,4612,4
515,172,20,4553,4
542,256,26,4579,4
441,160,20,4555,4
544,153,18,4553,4
596,224,38,4557,4
562,203,38,4556,4
481,151,25,4555,4
540,244,27,4572,4
589,153,36,4571,4
535,256,19,4588,4
554,198,30,4614,4
599,156,38,4606,4
463,153,23,4599,4
502,165,10,4589,4
557,206,26,4591,4
594,245,32,4591,4
565,214,38,4590,4
615,237,38,4590,4
561,223,38,4590,4
581,209,38,4624,4
605,227,38,4568,4
549,178,38,4563,4
583,153,36,4549,4
544,213,38,4546,4
593,222,38,4556,4
573,180,35,4556,4
497,204,20,4568,4
503,145,37,4546,4
532,163,26,4552,4
497,203,36,4578,4
531,149,29,4578,4
618,168,38,4570,4
562,150,38,4554,4
468,249,20,4585,4
526,156,30,4567,4
569,180,38,4551,4
562,257,40,4543,4
540,286,27,4533,4
424,204,23,4568,4
484,178,20,4548,4
466,191,40,4589,4
510,198,38,4572,4
493,175,39,4540,4
445,269,28,4541,4
475,144,24,4582,4
582,226,38,4591,4
504,156,21,4592,4
528,222,34,4568,4
503,158,24,4569,4
549,253,30,4576,4
527,216,22,4570,4
578,158,33,4545,4
511,175,27,4563,4
556,148,37,4558,4
507,150,38,4540,4
465,177,27,4551,4
542,230,38,4567,4
588,275,36,4576,4
562,142,33,4576,4
572,154,38,4570,4
497,221,38,4587,4
473,178,22,4565,4
507,152,17,4577,4
563,154,25,4577,4
560,155,38,4592,4
446,206,32,4597,4
492,156,26,4599,4
435,192,26,4607,4
543,166,38,4615,4
526,881,38,4615,4
619,162,40,4599,7
606,149,40,4599,7
521,285,40,4563,7
600,160,35,4555,7
584,239,39,4577,7
592,201,40,4618,7
561,200,30,4612,7
543,158,31,4590,7
556,192,31,4569,7
566,174,34,4566,7
534,213,33,4585,7
493,168,28,4593,7
539,151,34,4587,7
567,283,38,4594,7
575,208,38,4589,7
545,189,23,4566,7
588,146,35,4573,7
577,148,32,4571,7
572,155,34,4554,7
497,175,35,4573,7
535,216,23,4576,7
558,228,24,4575,7
561,174,38,4577,7
522,234,25,4577,7
554,256,38,4622,7
537,160,22,4593,7
598,238,22,4593,7
568,218,38,4610,7
558,227,37,4604,7
519,156,30,4596,7
533,186,35,4606,7
541,277,22,4604,7
478,186,22,4591,7
530,154,18,4586,7
572,187,38,4595,7
581,202,38,4603,7
594,165,38,4567,7
543,171,33,4571,7
550,169,34,4574,7
552,228,38,4574,7
547,263,37,4565,7
596,161,37,4565,7
499,215,33,4555,7
499,161,33,4555,7
546,244,39,4560,7
561,147,28,4563,7
575,158,35,4578,7
577,201,36,4580,7
536,179,34,4571,7
525,258,29,4566,7
563,219,40,4564,7
562,152,33,4543,7
558,225,31,4560,7
580,168,38,4572,7
543,267,32,4606,7
564,244,38,4578,7
563,189,38,4571,7
599,154,38,4601,7
583,146,38,4593,7
608,179,38,4608,7
624,168,38,4606,7
535,203,39,4578,7
554,167,39,4585,7
591,159,37,4590,7
595,195,38,4594,7
601,167,38,4594,7
590,194,38,4581,7
574,217,35,4591,7
564,162,30,4572,7
537,158,29,4570,7
565,179,32,4577,7
599,176,38,4568,7
560,151,24,4563,7
569,199,33,4575,7
499,178,31,4580,7
544,175,28,4578,7
557,183,37,4572,7
577,146,24,4575,7
571,242,38,4567,7
584,145,29,4583,7
545,189,32,4580,7
560,145,29,4566,7
527,182,25,4587,7
553,174,33,4587,7
488,178,33,4587,7
487,208,38,4612,7
505,211,28,4608,7
535,152,24,4569,7
509,145,22,4592,7
552,239,38,4602,7
589,211,38,4597,7
536,254,38,4616,7
560,170,38,4596,7
576,150,38,4602,7
481,145,22,4597,7
539,210,35,4608,7
556,259,38,4605,7
573,247,38,4604,7
553,165,29,4581,7
517,187,38,4598,7
559,158,27,4603,7
599,155,35,4599,7
556,185,38,4586,7
579,147,38,4577,7
538,182,38,4577,7
530,251,36,4609,7
569,228,29,4600,7
492,294,31,4591,7
485,217,18,4589,7
508,184,26,4591,7
560,167,29,4582,7
587,225,38,4582,7
564,152,23,4584,7
488,241,34,4573,7
601,243,38,4562,7
493,144,33,4585,7
453,188,23,4559,7
510,237,32,4557,7
552,176,32,4555,7
498,412,23,4557,7
497,206,24,4542,7
481,192,38,4559,7
503,170,36,4584,7
523,279,25,4579,7
496,209,35,4579,7
488,268,29,4582,7
504,144,28,4580,7
504,235,22,4569,7
569,243,34,4586,7
476,160,33,4562,7
581,251,23,4586,7
553,263,38,4579,7
530,156,38,4584,7
568,148,29,4594,7
520,167,31,4587,7
566,159,38,4594,7
525,193,37,4578,7
552,253,38,4572,7
541,225,38,4572,7
570,255,30,4584,7
531,164,26,4562,7
506,162,27,4552,7
525,192,38,4557,7
506,167,25,4559,7
434,916,17,4562,7
446,253,20,4562,7
443,178,22,4570,7
495,193,21,4565,7
515,284,31,4570,7
522,255,32,4579,7
523,200,34,4596,7
471,208,25,4597,7
534,153,16,4589,7
557,169,33,4579,7
567,148,28,4574,7
544,145,31,4578,7
522,271,34,4587,7
449,190,20,4575,7
520,162,18,4572,7
489,160,30,4579,7
503,169,34,4583,7
525,245,40,4590,7
499,176,38,4592,7
499,208,24,4590,7
473,217,34,4592,7
515,209,32,4559,7
464,250,32,4559,7
487,239,27,4575,7
518,155,29,4590,7
547,254,38,4587,7
519,171,28,4570,7
491,191,28,4575,7
524,153,25,4580,7
513,159,23,4581,7
520,227,38,4583,7
464,188,35,4589,7
485,271,20,4561,7
554,170,29,4564,7
525,187,22,4569,7
514,240,38,4579,7
546,207,38,4574,7
581,181,30,4585,7
555,161,37,4577,7
526,188,30,4593,7
574,208,27,4563,7
485,152,26,4595,7
525,284,37,4589,7
550,171,34,4605,7
560,187,38,4571,7
618,178,38,4596,7
587,172,35,4585,7
557,169,38,4579,7
585,153,38,4579,7
557,203,38,4599,7
536,166,26,4585,7
516,145,37,4582,7
501,245,30,4578,7
487,206,20,4592,7
533,262,36,4594,7
582,147,27,4601,7
510,181,38,4595,7
552,213,26,4594,7
500,181,28,4582,7
553,162,36,4586,7
513,216,20,4578,7
511,194,31,4566,7
537,163,35,4560,7
502,167,34,4555,7
503,170,39,4551,7
454,215,24,4551,7
535,164,25,4542,7
485,150,20,4540,7
492,171,30,4568,7
530,243,28,4563,7
536,152,31,4572,7
549,147,27,4552,7
514,246,25,4564,7
537,159,33,4552,7
498,167,24,4543,7
495,173,29,4555,7
517,205,29,4544,7
430,197,40,4560,7
470,241,30,4536,7
526,253,30,4541,7
520,156,23,4566,7
560,178,26,4583,7
538,175,38,4547,7
501,169,29,4549,7
496,178,19,4543,7
498,189,38,4553,7
539,276,33,4566,7
554,166,36,4588,7
511,146,21,4583,7
442,214,21,4570,7
478,199,24,4574,7
472,141,32,4578,7
495,177,27,4586,7
476,161,23,4576,7
468,139,32,4568,7
486,216,36,4570,7
525,169,29,4576,7
504,155,36,4587,7
524,165,26,4568,7
529,158,37,4580,7
501,164,25,4572,7
534,162,38,4577,7
557,212,28,4565,7
497,145,30,4577,7
507,192,25,4554,7
493,200,30,4591,7
536,154,29,4586,7
516,189,30,4566,7
499,191,26,4587,7
519,211,33,4579,7
541,188,33,4579,7
528,163,35,4593,7
511,158,21,4598,7
535,149,38,4580,7
512,209,38,4575,7
562,168,36,4598,7
504,283,30,4591,7
529,211,28,4592,7
571,167,30,4600,7
560,184,35,4580,7
592,163,34,4568,7
577,212,38,4564,7
528,188,38,4577,7
590,201,28,4568,7
515,178,38,4584,7
525,171,31,4570,7
557,179,31,4579,7
543,205,33,4591,7
560,228,38,4587,7
567,203,28,4584,7
555,255,38,4569,7
554,155,23,4559,7
521,174,28,4551,7
565,155,25,4554,7
523,221,21,4563,7
534,173,38,4584,7
558,198,32,4575,7
570,167,34,4562,7
535,177,32,4573,7
587,162,37,4558,7
573,267,30,4574,7
500,205,31,4586,7
499,181,23,4581,7
490,243,38,4573,7
496,232,33,4561,7
484,259,31,4597,7
491,203,25,4578,7
488,230,31,4578,7
519,213,22,4580,7
513,213,35,4584,7
526,232,38,4573,7
558,296,38,4597,7
511,210,32,4601,7
543,175,37,4598,7
604,149,37,4598,7
563,148,26,4596,7
