"3상유도전동기","벨트처짐","소음","진동","속도"
617,214,38,4585,7
605,217,38,4598,7
634,172,38,4605,7
589,197,38,4568,7
629,170,38,4561,7
637,857,38,4583,7
609,214,38,4601,7
639,171,38,4586,7
588,204,35,4561,7
626,975,38,4530,7
629,180,38,4540,7
632,160,38,4566,7
627,183,38,4571,7
619,177,38,4580,7
623,228,38,4573,7
614,191,38,4571,7
629,247,38,4563,7
620,185,38,4579,7
641,167,38,4596,7
603,182,34,4605,7
629,229,40,4592,7
624,202,40,4563,7
588,817,37,4543,7
626,792,21,4533,7
616,161,38,4571,7
618,183,38,4575,7
621,186,36,4583,7
591,205,38,4569,7
629,181,38,4542,7
607,177,38,4558,7
611,446,35,4583,7
627,168,35,4616,7
630,260,38,4599,7
588,220,38,4574,7
613,220,34,4582,7
600,189,38,4571,7
604,189,38,4592,7
607,174,37,4599,7
616,230,38,4568,7
627,187,38,4566,7
599,164,31,4540,7
588,367,35,4544,7
639,381,38,4572,7
621,203,38,4582,7
622,186,38,4608,7
635,225,38,4564,7
630,852,38,4568,7
607,223,38,4548,7
607,193,38,4582,7
616,214,38,4594,7
619,179,40,4564,7
610,194,40,4561,7
633,216,40,4522,7
600,194,40,4543,7
630,165,39,4570,7
624,176,38,4589,7
614,250,38,4572,7
632,209,38,4582,7
608,204,35,4547,7
639,175,38,4580,7
632,265,37,4594,7
608,205,38,4620,7
627,174,38,4605,7
627,168,30,4602,7
632,174,38,4562,7
599,214,38,4566,7
569,183,35,4561,7
633,178,29,4577,7
634,173,38,4600,7
606,179,38,4574,7
619,239,38,4573,7
647,165,38,4534,7
631,166,38,4542,7
606,211,38,4581,7
633,205,38,4597,7
638,166,38,4585,7
561,192,38,4585,7
618,251,38,4555,7
599,236,26,4562,7
634,173,39,4552,7
613,237,40,4573,7
594,225,38,4567,7
629,243,38,4565,7
614,171,32,4557,7
609,231,38,4550,7
611,204,38,4582,7
644,168,38,4596,7
593,183,38,4628,7
627,241,38,4598,7
652,263,38,4595,7
589,186,36,4580,7
615,228,38,4565,7
613,188,38,4577,7
646,168,38,4608,7
606,181,38,4614,7
631,849,38,4605,7
611,196,33,4577,7
594,171,38,4585,7
616,179,38,4601,7
650,166,38,4587,7
620,853,38,4576,7
611,241,38,4575,7
645,256,38,4540,7
620,196,38,4576,7
