"3상유도전동기","벨트처짐","소음","진동","속도"
259,263,6,4611,1
248,187,6,4616,1
276,223,6,4616,1
367,178,21,4616,1
297,224,8,4616,1
264,180,6,4614,1
251,170,4,4604,1
483,173,16,4601,1
310,166,12,4574,1
314,179,10,4581,1
242,220,8,4607,1
291,166,6,4577,1
283,160,5,4568,1
245,188,16,4571,1
256,252,4,4572,1
241,180,4,4577,1
279,169,5,4583,1
255,216,4,4588,1
532,376,8,4597,1
273,168,7,4598,1
268,170,4,4583,1
300,168,15,4598,1
241,200,7,4592,1
265,185,7,4592,1
297,252,9,4594,1
234,221,4,4594,1
242,175,4,4604,1
245,207,10,4607,1
243,234,7,4618,1
241,166,11,4582,1
259,219,5,4576,1
244,179,5,4598,1
226,197,10,4580,1
294,181,4,4583,1
305,181,6,4583,1
545,4758,5,4582,1
301,166,3,4591,1
231,190,8,4591,1
224,180,12,4599,1
237,216,2,4609,1
243,187,7,4612,1
224,181,5,4615,1
249,240,5,4615,1
378,170,9,4618,1
229,200,4,4615,1
267,239,4,4615,1
254,274,9,4614,1
270,168,8,4614,1
274,184,9,4605,1
272,169,6,4611,1
300,175,3,4604,1
255,187,14,4602,1
245,193,7,4588,1
284,174,7,4586,1
350,190,34,4584,1
254,208,5,4589,1
384,238,10,4582,1
270,170,9,4576,1
231,196,5,4574,1
284,245,6,4576,1
259,191,15,4574,1
264,244,11,4578,1
273,246,10,4586,1
304,171,38,4592,1
286,168,5,4591,1
363,198,9,4596,1
229,248,7,4593,1
277,203,4,4617,1
501,180,6,4591,1
395,192,18,4618,1
351,183,7,4629,1
263,203,14,4624,1
245,176,5,4626,1
268,167,6,4629,1
282,172,11,4626,1
227,191,1,4618,1
255,186,3,4615,1
239,176,8,4615,1
258,209,8,4613,1
254,180,5,4599,1
301,157,4,4585,1
258,172,9,4586,1
246,243,4,4579,1
237,166,11,4590,1
250,190,9,4590,1
233,247,5,4588,1
249,186,9,4598,1
225,215,9,4598,1
464,215,6,4616,1
272,194,6,4615,1
228,234,6,4594,1
236,215,12,4612,1
232,262,6,4613,1
235,211,9,4608,1
239,171,9,4608,1
245,226,2,4605,1
244,194,6,4594,1
271,164,7,4600,1
258,175,5,4589,1
282,160,18,4589,1
259,175,10,4588,1
265,178,8,4586,1
241,174,6,4581,1
240,225,5,4576,1
275,264,9,4580,1
260,181,6,4585,1
245,271,3,4589,1
259,210,7,4614,1
254,164,7,4605,1
263,241,6,4614,1
254,221,12,4630,1
268,165,5,4630,1
220,178,4,4633,1
235,181,5,4633,1
277,162,3,4633,1
263,163,6,4633,1
257,163,10,4634,1
241,173,6,4634,1
260,180,4,4627,1
257,180,4,4628,1
231,188,4,4623,1
265,228,3,4608,1
242,215,5,4607,1
251,180,10,4601,1
244,230,3,4588,1
234,179,6,4584,1
253,180,14,4589,1
300,170,4,4583,1
285,176,13,4592,1
235,276,5,4601,1
251,166,3,4598,1
240,171,5,4592,1
244,285,16,4597,1
246,226,6,4614,1
243,190,5,4613,1
245,184,6,4615,1
219,195,6,4613,1
229,246,15,4622,1
245,227,3,4620,1
599,247,35,4626,4
558,209,38,4601,4
597,173,38,4618,4
601,194,38,4613,4
608,215,28,4609,4
620,184,37,4600,4
600,272,33,4591,4
600,184,38,4594,4
624,275,24,4593,4
560,231,38,4597,4
538,204,37,4601,4
588,186,22,4580,4
595,175,31,4569,4
598,171,40,4573,4
541,203,40,4573,4
598,179,34,4590,4
560,171,33,4590,4
539,190,33,4601,4
614,188,38,4598,4
587,178,37,4592,4
615,172,38,4614,4
585,243,38,4603,4
578,220,38,4623,4
604,194,38,4634,4
617,172,38,4627,4
607,182,38,4642,4
578,172,38,4629,4
595,252,32,4635,4
605,173,38,4624,4
579,170,38,4598,4
592,218,35,4602,4
596,185,38,4602,4
590,234,36,4595,4
592,188,37,4609,4
579,205,34,4593,4
556,190,38,4589,4
615,198,38,4597,4
625,238,38,4593,4
632,173,38,4605,4
638,831,38,4603,4
579,173,38,4603,4
583,233,25,4595,4
544,219,25,4595,4
582,220,38,4623,4
604,216,38,4623,4
635,250,38,4634,4
628,193,36,4625,4
613,171,38,4620,4
628,189,38,4631,4
630,210,38,4618,4
602,234,38,4618,4
577,192,38,4610,4
571,219,38,4583,4
605,221,39,4597,4
617,190,40,4593,4
591,208,40,4586,4
595,231,40,4605,4
575,204,31,4583,4
551,196,27,4590,4
574,217,38,4584,4
568,226,38,4579,4
617,181,38,4593,4
592,593,32,4609,4
617,188,38,4599,4
599,208,33,4613,4
543,191,28,4604,4
495,958,21,4620,4
593,180,38,4603,4
545,187,29,4619,4
588,171,38,4617,4
591,218,32,4616,4
587,494,25,4626,4
639,190,38,4630,4
624,174,38,4628,4
599,199,32,4627,4
598,185,34,4623,4
573,203,38,4623,4
540,209,29,4625,4
590,226,30,4620,4
556,193,33,4629,4
581,183,38,4621,4
527,179,35,4619,4
601,175,38,4643,4
631,185,38,4628,4
610,248,38,4637,4
612,181,34,4657,4
548,218,38,4643,4
552,191,38,4651,4
541,180,33,4632,4
608,185,38,4646,4
618,250,38,4646,4
556,188,28,4637,4
562,210,33,4642,4
543,175,26,4614,4
543,195,23,4633,4
482,244,33,4623,4
533,241,34,4615,4
542,177,29,4610,4
553,214,31,4597,4
556,214,38,4609,4
625,181,35,4608,4
593,375,35,4587,4
577,181,38,4601,4
576,274,23,4607,4
595,257,38,4605,4
608,260,37,4615,4
598,189,32,4605,4
622,167,38,4622,4
601,174,38,4617,4
570,177,30,4624,4
565,259,28,4629,4
522,180,38,4625,4
627,471,38,4639,4
564,215,34,4629,4
613,177,40,4616,4
593,256,40,4613,4
569,169,24,4617,4
600,199,24,4617,4
654,186,38,4602,4
614,285,38,4618,4
624,252,33,4617,4
595,212,38,4599,4
618,870,38,4590,4
546,189,33,4593,4
534,208,25,4602,4
606,172,38,4603,4
616,179,21,4602,4
637,176,38,4624,4
604,200,34,4612,4
633,171,38,4614,4
607,244,38,4617,4
604,174,35,4609,4
608,183,28,4642,4
616,182,38,4637,4
576,207,38,4638,4
557,240,38,4634,4
584,241,38,4635,4
606,174,38,4642,4
603,174,38,4640,4
575,206,38,4633,4
601,189,38,4636,4
578,238,38,4633,4
621,182,34,4615,4
586,176,28,4618,4
566,188,28,4618,4
607,234,38,4594,4
574,259,38,4574,4
603,190,35,4588,4
577,190,25,4580,4
605,260,38,4595,4
584,190,38,4594,4
501,204,29,4600,4
540,259,38,4608,4
544,189,33,4600,4
600,182,29,4601,4
593,199,38,4609,4
571,248,38,4614,4
594,204,33,4628,4
564,181,40,4618,4
512,188,24,4619,4
546,227,37,4604,4
497,197,29,4602,4
573,181,38,4599,4
513,212,28,4598,4
588,187,39,4595,4
560,199,29,4604,4
557,225,27,4601,4
513,188,38,4605,4
516,174,24,4612,4
541,167,27,4595,4
604,213,38,4595,4
594,214,38,4599,4
583,187,38,4616,4
568,232,33,4625,4
555,225,33,4619,4
502,918,32,4607,4
511,220,32,4607,4
569,244,38,4622,4
587,167,38,4620,4
577,215,38,4620,4
536,191,30,4621,4
583,177,38,4617,4
550,170,32,4637,4
615,185,38,4618,4
594,232,38,4603,4
589,201,38,4605,4
576,186,29,4589,4
589,295,37,4603,4
564,168,38,4605,4
539,198,20,4605,4
538,226,27,4612,4
498,189,36,4603,4
570,192,38,4603,4
556,236,37,4609,4
595,177,38,4609,4
609,174,29,4613,4
539,187,27,4612,4
528,240,35,4603,4
553,176,29,4610,4
534,168,31,4594,4
536,207,25,4597,4
582,235,28,4578,4
599,206,31,4587,4
623,189,39,4610,4
576,200,38,4596,4
536,222,38,4605,4
571,194,33,4598,4
589,174,38,4605,4
566,190,38,4602,4
579,190,38,4602,4
561,178,35,4623,4
613,194,38,4616,4
552,226,30,4634,4
619,194,30,4629,4
599,185,31,4625,4
536,210,32,4630,4
594,229,38,4616,4
590,249,36,4616,4
596,175,38,4603,4
572,253,31,4608,4
545,207,38,4616,4
538,166,35,4590,4
604,169,32,4599,4
588,241,24,4605,4
557,179,38,4579,4
578,190,26,4588,4
533,180,25,4573,4
537,174,34,4587,4
512,195,38,4604,4
535,232,31,4595,4
539,217,32,4604,4
574,195,34,4596,4
587,219,36,4610,4
576,176,29,4585,4
559,240,27,4600,4
558,215,29,4611,4
567,208,38,4588,4
589,223,38,4603,4
539,170,30,4592,4
581,241,38,4582,4
488,194,19,4585,4
577,226,26,4582,4
578,179,38,4598,4
529,168,34,4605,4
555,175,38,4598,4
498,228,29,4607,4
526,186,38,4600,4
607,180,29,4593,4
617,171,34,4603,4
577,276,35,4595,4
587,202,38,4614,4
589,207,32,4628,4
610,186,27,4613,4
602,170,38,4621,4
617,176,38,4624,4
613,179,38,4610,4
570,186,38,4618,4
581,195,32,4611,4
581,186,35,4605,4
597,177,36,4597,4
582,208,38,4608,4
596,208,38,4625,4
623,244,38,4593,4
621,193,38,4601,4
601,202,38,4597,4
558,181,38,4604,4
588,176,24,4610,4
535,247,21,4585,4
582,179,33,4575,4
584,220,29,4582,4
602,191,35,4579,4
575,232,28,4576,4
566,207,37,4595,4
573,182,15,4585,4
585,260,38,4589,4
469,188,30,4602,4
563,207,38,4597,4
586,184,26,4606,4
528,228,38,4595,4
526,199,34,4600,4
535,165,23,4609,4
503,203,31,4603,4
602,183,29,4596,4
558,178,24,4589,4
570,216,32,4593,4
607,172,38,4583,4
607,190,38,4575,4
622,255,38,4575,4
593,194,28,4580,4
605,550,32,4573,4
536,254,32,4573,4
603,889,38,4575,4
553,184,31,4565,4
559,189,26,4577,4
585,204,36,4568,4
581,214,38,4582,4
618,253,38,4587,4
580,248,37,4580,4
564,196,38,4594,4
591,178,32,4590,4
622,197,38,4576,7
614,834,38,4601,7
638,167,38,4591,7
629,182,38,4577,7
610,189,38,4591,7
653,385,38,4615,7
621,183,38,4617,7
633,179,38,4604,7
614,212,38,4610,7
624,214,38,4632,7
611,256,38,4618,7
642,408,38,4603,7
647,173,38,4620,7
628,255,38,4620,7
606,205,38,4622,7
665,973,38,4592,7
599,232,34,4605,7
637,256,38,4615,7
634,207,33,4618,7
611,199,38,4589,7
616,200,38,4599,7
623,208,38,4641,7
620,203,38,4635,7
605,209,38,4611,7
640,181,38,4613,7
627,254,38,4636,7
596,189,38,4623,7
639,477,38,4619,7
651,937,38,4599,7
632,205,38,4613,7
611,189,38,4623,7
602,195,38,4613,7
634,178,38,4597,7
608,213,38,4584,7
640,178,38,4589,7
637,201,38,4576,7
630,197,38,4556,7
623,195,38,4556,7
634,210,38,4579,7
605,216,38,4576,7
616,187,38,4565,7
655,442,38,4557,7
607,223,38,4575,7
623,168,39,4578,7
615,193,39,4575,7
618,228,40,4584,7
608,204,40,4610,7
611,195,40,4598,7
681,628,40,4583,7
625,183,39,4577,7
624,210,40,4585,7
659,186,39,4622,7
632,181,40,4593,7
622,178,38,4597,7
658,906,38,4597,7
613,201,40,4591,7
625,182,40,4586,7
633,210,39,4579,7
657,188,37,4572,7
615,189,38,4605,7
631,170,38,4585,7
633,196,38,4570,7
607,189,38,4587,7
623,250,38,4601,7
630,186,38,4588,7
616,210,38,4555,7
603,211,38,4554,7
648,182,38,4600,7
632,222,38,4587,7
614,222,38,4589,7
627,190,38,4576,7
661,892,38,4586,7
618,226,38,4599,7
606,200,38,4609,7
661,176,38,4586,7
636,861,38,4589,7
634,177,38,4618,7
606,207,38,4617,7
656,929,38,4602,7
619,209,38,4580,7
626,185,38,4592,7
639,189,38,4591,7
621,224,38,4591,7
613,199,38,4584,7
615,436,38,4604,7
641,913,38,4607,7
622,214,38,4612,7
600,197,38,4592,7
646,183,38,4585,7
624,240,38,4614,7
599,208,38,4622,7
615,245,38,4609,7
639,183,38,4598,7
637,178,36,4626,7
633,860,38,4635,7
645,170,38,4625,7
612,243,38,4595,7
601,206,38,4616,7
630,249,38,4638,7
654,243,38,4624,7
632,184,38,4611,7
633,181,38,4603,7
655,211,38,4604,7
606,200,38,4607,7
610,223,38,4606,7
640,857,38,4571,7
635,194,38,4580,7
610,200,38,4586,7
642,939,38,4586,7
651,178,38,4560,7
627,175,38,4561,7
610,211,38,4572,7
649,181,38,4584,7
634,170,38,4587,7
617,180,38,4574,7
645,930,38,4600,7
641,167,38,4603,7
622,238,38,4609,7
629,212,38,4583,7
656,919,38,4578,7
634,185,38,4579,7
602,236,38,4611,7
643,172,38,4609,7
656,175,38,4596,7
604,200,38,4578,7
608,233,38,4576,7
649,922,38,4602,7
631,199,38,4608,7
603,229,38,4610,7
616,208,38,4565,7
631,209,38,4576,7
631,174,38,4588,7
619,187,38,4598,7
665,748,38,4571,7
608,212,38,4580,7
595,244,37,4593,7
663,260,38,4622,7
609,234,38,4607,7
605,198,38,4590,7
655,201,38,4583,7
641,242,38,4615,7
633,170,38,4604,7
604,213,38,4576,7
684,228,38,4580,7
634,177,38,4596,7
605,200,38,4605,7
617,198,39,4594,7
656,930,40,4566,7
617,182,40,4563,7
618,292,38,4580,7
589,204,38,4593,7
623,196,39,4582,7
625,176,40,4553,7
617,170,40,4556,7
636,597,40,4580,7
605,212,40,4585,7
592,226,40,4570,7
630,190,40,4570,7
635,186,40,4597,7
602,207,40,4597,7
603,184,35,4582,7
647,217,40,4562,7
627,190,40,4573,7
631,186,40,4589,7
639,193,40,4612,7
642,219,40,4602,7
633,176,40,4574,7
628,180,40,4582,7
646,934,40,4575,7
626,174,40,4601,7
629,177,40,4593,7
617,188,38,4560,7
646,182,40,4553,7
622,201,38,4561,7
612,828,38,4587,7
622,934,37,4592,7
616,181,38,4580,7
627,232,38,4557,7
633,189,38,4569,7
608,257,38,4585,7
605,197,38,4606,7
621,252,38,4604,7
648,908,38,4574,7
617,904,38,4582,7
619,208,38,4610,7
635,182,38,4616,7
620,211,38,4611,7
604,199,38,4594,7
615,943,38,4606,7
656,490,38,4602,7
613,218,38,4624,7
628,178,38,4618,7
626,207,38,4605,7
627,202,38,4589,7
622,240,38,4594,7
651,257,38,4608,7
646,170,38,4625,7
631,176,38,4621,7
603,202,38,4601,7
637,266,38,4595,7
647,893,38,4595,7
608,192,38,4628,7
625,186,38,4618,7
630,238,38,4607,7
616,183,38,4587,7
633,176,38,4591,7
608,215,38,4608,7
652,181,38,4618,7
628,179,38,4605,7
606,194,38,4582,7
632,176,38,4582,7
617,198,38,4590,7
625,241,38,4620,7
611,239,38,4620,7
666,333,38,4592,7
628,173,38,4578,7
626,180,38,4574,7
623,234,38,4594,7
648,186,38,4616,7
631,169,38,4608,7
615,193,38,4591,7
631,187,38,4597,7
610,255,38,4588,7
627,236,38,4606,7
606,198,38,4603,7
644,180,38,4593,7
609,223,36,4571,7
606,200,39,4570,7
644,189,40,4587,7
632,182,40,4608,7
623,184,40,4620,7
613,196,39,4613,7
623,258,40,4594,7
606,191,38,4596,7
624,187,38,4596,7
667,788,38,4609,7
624,203,38,4590,7
589,192,38,4569,7
582,215,38,4581,7
655,181,38,4599,7
612,186,38,4595,7
611,235,38,4590,7
634,168,38,4578,7
623,180,38,4569,7
619,254,38,4582,7
638,173,35,4601,7
634,868,38,4591,7
610,225,37,4584,7
618,198,36,4562,7
625,175,30,4559,7
598,192,38,4573,7
629,185,38,4605,7
608,190,38,4610,7
624,188,38,4617,7
603,207,38,4583,7
600,235,38,4612,7
645,189,38,4628,7
641,183,38,4621,7
610,240,38,4639,7
630,223,38,4613,7
643,910,38,4626,7
611,221,38,4621,7
609,198,38,4643,7
605,197,38,4635,7
658,198,38,4612,7
635,218,38,4596,7
627,294,38,4588,7
657,170,38,4595,7
627,180,38,4619,7
618,227,36,4608,7
589,851,38,4575,7
661,184,33,4563,7
606,228,38,4570,7
598,192,38,4597,7
619,223,38,4616,7
649,173,38,4608,7
605,230,38,4591,7
617,221,38,4582,7
631,382,38,4579,7
603,213,38,4605,7
603,226,38,4606,7
618,194,38,4606,7
636,297,38,4593,7
626,174,38,4578,7
622,262,38,4625,7
618,935,38,4645,7
630,247,38,4620,7
630,180,38,4591,7
601,207,40,4572,7
610,893,38,4577,7
560,278,40,4593,7
626,181,40,4603,7
633,182,40,4595,7
619,244,40,4569,7
626,435,39,4546,7
623,182,38,4568,7
639,176,38,4582,7
621,278,25,4606,7
635,191,38,4602,7
631,860,38,4595,7
