"3상유도전동기","벨트처짐","소음","진동","속도"
210,235,2,4828,1
216,174,4,4824,1
226,193,4,4825,1
222,206,6,4827,1
237,161,7,4823,1
243,158,8,4822,1
235,232,1,4820,1
204,207,2,4817,1
219,160,1,4817,1
224,162,6,4813,1
227,217,2,4805,1
207,226,5,4825,1
212,173,0,4797,1
199,182,3,4821,1
229,165,1,4792,1
255,157,3,4818,1
241,156,4,4815,1
221,241,2,4805,1
216,171,4,4804,1
227,194,2,4801,1
228,175,2,4794,1
222,169,5,4797,1
224,163,2,4792,1
229,181,3,4793,1
217,168,1,4788,1
243,173,4,4786,1
233,159,1,4792,1
231,163,2,4778,1
195,208,1,4790,1
224,169,2,4791,1
228,155,1,4788,1
220,173,2,4788,1
227,173,10,4785,1
200,195,3,4789,1
206,199,1,4781,1
203,187,3,4787,1
234,180,1,4790,1
238,160,9,4791,1
214,177,2,4793,1
227,164,4,4800,1
225,183,4,4805,1
209,220,3,4812,1
227,153,4,4816,1
245,162,5,4815,1
240,166,6,4809,1
209,183,2,4810,1
220,166,4,4815,1
201,178,4,4813,1
232,157,5,4807,1
205,190,1,4808,1
227,157,3,4814,1
208,216,2,4811,1
211,245,2,4790,1
224,177,3,4792,1
215,200,1,4790,1
209,229,1,4792,1
225,172,2,4794,1
212,173,4,4787,1
231,159,3,4787,1
213,196,1,4791,1
219,166,4,4792,1
202,196,2,4790,1
213,212,4,4793,1
228,163,4,4804,1
205,179,4,4812,1
216,169,1,4815,1
224,173,2,4807,1
196,184,0,4802,1
212,185,2,4796,1
216,167,1,4787,1
219,164,1,4784,1
220,179,3,4794,1
209,188,7,4792,1
211,177,3,4781,1
215,158,3,4800,1
204,176,1,4784,1
235,161,3,4783,1
192,175,5,4788,1
200,211,4,4795,1
193,186,6,4798,1
220,221,1,4803,1
236,156,2,4809,1
224,162,3,4814,1
206,183,4,4814,1
254,175,9,4818,1
214,177,4,4816,1
216,176,3,4818,1
230,162,6,4818,1
233,169,1,4818,1
222,216,8,4815,1
226,179,5,4813,1
252,167,3,4813,1
207,191,1,4814,1
237,157,4,4820,1
240,168,4,4820,1
247,185,1,4814,1
252,209,15,4799,1
233,158,3,4791,1
210,168,1,4788,1
223,186,7,4788,1
218,205,1,4789,1
216,184,7,4776,1
244,193,2,4773,1
238,176,4,4774,1
243,243,1,4771,1
219,221,2,4772,1
225,185,5,4769,1
231,194,2,4769,1
269,162,8,4764,1
240,223,1,4762,1
221,180,4,4767,1
218,175,2,4768,1
267,184,8,4758,1
250,187,21,4763,1
231,212,1,4768,1
265,165,2,4773,1
246,161,8,4770,1
231,184,4,4770,1
250,161,6,4764,1
224,192,8,4766,1
231,177,6,4767,1
259,158,4,4766,1
232,151,5,4760,1
222,213,2,4762,1
204,185,1,4768,1
209,194,4,4769,1
222,154,2,4771,1
227,158,6,4781,1
189,188,3,4788,1
227,161,5,4767,1
204,183,3,4791,1
235,163,3,4773,1
221,165,3,4785,1
201,172,1,4787,1
225,172,3,4792,1
190,192,1,4791,1
236,161,4,4782,1
225,163,3,4786,1
250,156,4,4781,1
262,157,5,4780,1
218,228,2,4782,1
219,237,0,4777,1
212,189,3,4775,1
250,182,1,4774,1
222,165,6,4771,1
233,154,2,4769,1
206,188,2,4768,1
224,178,1,4767,1
270,157,6,4763,1
227,218,5,4763,1
239,189,7,4766,1
260,178,5,4773,1
278,167,13,4761,1
225,222,5,4758,1
239,159,6,4758,1
214,187,3,4763,1
241,168,4,4768,1
204,170,3,4771,1
242,185,3,4779,1
215,180,5,4779,1
275,165,15,4789,1
218,194,2,4792,1
225,229,5,4795,1
558,190,35,4761,4
602,201,39,4774,4
548,166,24,4765,4
510,179,31,4790,4
588,176,40,4762,4
613,182,40,4780,4
604,258,30,4765,4
595,172,34,4762,4
571,222,40,4762,4
560,193,37,4792,4
558,200,31,4771,4
574,211,23,4782,4
482,183,31,4782,4
580,168,24,4799,4
560,180,20,4811,4
594,192,38,4802,4
608,205,38,4800,4
592,257,35,4789,4
635,182,38,4784,4
614,184,38,4771,4
618,250,38,4796,4
529,223,37,4778,4
533,204,31,4793,4
591,167,33,4760,4
549,183,36,4792,4
535,222,33,4784,4
608,191,38,4763,4
602,226,38,4788,4
618,222,38,4774,4
550,192,32,4777,4
619,261,34,4771,4
518,201,34,4777,4
508,195,23,4785,4
586,193,38,4780,4
577,196,30,4773,4
600,189,32,4776,4
574,181,38,4787,4
575,197,38,4795,4
543,171,35,4809,4
528,186,30,4796,4
596,225,38,4803,4
501,175,34,4797,4
517,210,26,4822,4
533,248,20,4806,4
533,188,29,4814,4
506,241,24,4798,4
529,228,27,4793,4
486,166,22,4820,4
522,196,36,4782,4
605,260,38,4803,4
588,175,38,4812,4
576,237,38,4802,4
499,177,38,4781,4
490,190,34,4786,4
587,168,38,4767,4
563,254,28,4772,4
532,187,28,4762,4
551,191,38,4763,4
551,224,24,4774,4
537,231,28,4762,4
503,181,38,4746,4
591,181,38,4749,4
530,177,31,4768,4
577,238,20,4766,4
537,230,38,4762,4
572,178,23,4771,4
488,177,34,4776,4
501,183,31,4754,4
538,189,34,4752,4
572,181,25,4752,4
504,194,33,4769,4
492,195,31,4771,4
541,188,40,4777,4
561,210,40,4778,4
528,192,22,4752,4
596,189,40,4768,4
482,170,24,4783,4
504,174,31,4762,4
547,169,40,4773,4
596,172,40,4777,4
582,183,26,4793,4
561,201,40,4764,4
566,194,40,4783,4
572,238,40,4797,4
518,248,24,4794,4
548,217,31,4780,4
471,177,35,4799,4
503,184,33,4751,4
574,183,31,4780,4
500,194,29,4763,4
515,175,28,4766,4
546,178,39,4768,4
585,169,40,4777,4
578,228,40,4777,4
600,239,40,4780,4
533,259,40,4780,4
615,210,40,4779,4
501,200,16,4773,4
567,250,32,4778,4
475,184,18,4764,4
484,175,22,4789,4
566,184,36,4764,4
582,236,40,4775,4
502,193,30,4774,4
503,203,40,4744,4
534,169,29,4769,4
506,181,19,4773,4
532,206,31,4753,4
554,241,24,4787,4
549,174,29,4776,4
601,185,38,4772,4
503,196,31,4783,4
522,217,40,4756,4
632,844,40,4777,4
502,204,37,4772,4
562,202,38,4767,4
576,185,38,4783,4
531,195,33,4789,4
552,203,17,4787,4
556,199,38,4793,4
506,165,31,4804,4
600,180,25,4783,4
589,177,38,4792,4
598,180,27,4774,4
589,170,38,4768,4
566,256,22,4799,4
584,203,25,4794,4
512,172,30,4781,4
541,202,33,4784,4
520,160,33,4793,4
432,212,21,4771,4
543,183,38,4770,4
517,193,24,4772,4
499,182,18,4768,4
514,188,34,4775,4
429,170,23,4772,4
576,182,26,4773,4
520,184,38,4772,4
512,198,33,4785,4
488,202,33,4767,4
524,177,24,4765,4
533,189,38,4794,4
540,169,31,4766,4
490,224,33,4768,4
476,197,29,4776,4
548,200,37,4806,4
588,252,38,4768,4
578,191,38,4797,4
587,198,37,4785,4
572,194,26,4765,4
583,168,38,4753,4
463,181,18,4765,4
593,174,38,4763,4
475,165,38,4763,4
519,233,20,4773,4
494,227,30,4793,4
466,193,14,4797,4
462,230,22,4801,4
503,195,30,4781,4
517,249,31,4788,4
480,197,33,4802,4
551,186,30,4801,4
528,176,31,4796,4
518,170,27,4797,4
455,212,30,4802,4
526,173,34,4791,4
579,167,37,4795,4
513,180,38,4811,4
525,189,29,4789,4
578,165,30,4799,4
569,216,32,4774,4
558,209,38,4779,4
587,212,38,4780,4
541,169,36,4783,4
510,234,14,4786,4
541,185,21,4774,4
489,198,28,4765,4
567,198,38,4767,4
538,239,31,4752,4
565,172,40,4762,4
478,193,22,4770,4
497,220,37,4757,4
449,185,25,4784,4
541,242,25,4784,4
428,183,33,4763,4
483,206,30,4783,4
563,218,39,4763,4
536,256,27,4764,4
554,206,25,4768,4
577,221,29,4773,4
606,175,40,4771,4
500,184,31,4750,4
530,233,33,4776,4
522,189,21,4765,4
498,211,25,4766,4
591,185,39,4768,4
593,190,38,4762,4
529,199,19,4793,4
553,174,32,4756,4
579,201,32,4788,4
510,248,25,4779,4
589,216,38,4777,4
428,199,38,4753,4
503,201,27,4774,4
512,192,27,4765,4
524,204,28,4774,4
525,194,30,4781,4
555,180,28,4775,4
487,240,26,4764,4
504,184,36,4788,4
510,183,38,4774,4
546,170,20,4764,4
524,193,40,4762,4
437,212,40,4762,4
480,218,35,4758,4
541,184,33,4757,4
492,224,28,4770,4
583,197,38,4760,4
527,191,32,4776,4
558,260,32,4776,4
514,220,25,4768,4
542,213,31,4764,4
502,205,22,4794,4
507,192,31,4771,4
563,176,40,4775,4
610,194,40,4773,4
498,244,23,4770,4
521,180,39,4772,4
510,213,24,4759,4
523,198,31,4759,4
455,181,18,4763,4
459,192,23,4770,4
459,238,33,4769,4
512,241,29,4775,4
585,174,26,4780,4
402,204,38,4775,4
443,188,20,4764,4
493,187,27,4781,4
567,178,30,4772,4
528,166,30,4775,4
363,163,12,4770,4
467,175,28,4783,4
576,187,30,4790,4
546,178,31,4802,4
522,169,30,4771,4
619,258,38,4774,4
549,214,38,4765,4
601,175,33,4782,4
462,190,30,4778,4
472,195,28,4773,4
435,213,22,4777,4
589,238,37,4765,4
621,175,36,4774,4
499,234,22,4779,4
620,174,39,4761,4
537,180,32,4786,4
560,192,40,4753,4
500,220,31,4774,4
490,176,22,4764,4
552,209,35,4781,4
491,187,22,4760,4
507,192,34,4757,4
517,179,31,4786,4
511,191,20,4775,4
571,185,38,4770,4
541,187,29,4750,4
516,256,26,4758,4
488,171,24,4773,4
568,170,38,4779,4
557,180,27,4780,4
491,173,38,4770,4
566,194,35,4747,4
511,171,34,4774,4
510,235,32,4766,4
476,197,37,4768,4
579,192,36,4766,4
466,164,23,4770,4
500,185,23,4777,4
608,175,40,4770,4
501,190,31,4773,4
588,183,32,4768,4
557,169,40,4785,4
530,175,20,4796,4
509,208,34,4778,4
473,188,27,4797,4
576,173,40,4766,4
611,172,30,4737,4
549,172,27,4774,4
600,193,29,4781,4
539,242,38,4815,4
587,241,33,4797,4
533,245,21,4784,4
522,170,28,4799,4
473,223,31,4782,4
472,191,21,4762,4
505,172,24,4788,4
597,252,38,4789,4
627,172,33,4751,4
512,166,33,4762,4
561,236,29,4774,4
622,243,38,4782,7
622,242,38,4808,7
641,185,38,4812,7
636,186,38,4813,7
619,189,38,4816,7
635,188,38,4809,7
618,192,38,4809,7
624,226,38,4812,7
616,206,38,4813,7
614,203,38,4815,7
637,253,38,4807,7
642,188,38,4817,7
640,210,38,4817,7
629,235,38,4812,7
641,183,38,4812,7
625,191,38,4825,7
634,237,38,4818,7
639,185,38,4809,7
633,190,38,4798,7
623,192,38,4804,7
620,189,38,4802,7
641,185,38,4806,7
642,175,38,4810,7
624,192,38,4824,7
615,201,38,4805,7
616,203,38,4812,7
617,211,38,4804,7
599,254,38,4801,7
641,169,38,4818,7
625,257,38,4807,7
616,207,38,4813,7
636,181,38,4809,7
633,183,38,4789,7
611,201,35,4812,7
639,169,38,4813,7
619,188,38,4826,7
641,183,38,4827,7
630,184,38,4829,7
645,174,38,4823,7
641,199,38,4806,7
635,204,38,4788,7
615,207,33,4819,7
640,204,38,4823,7
616,192,38,4828,7
615,197,38,4818,7
615,207,38,4812,7
639,235,38,4836,7
615,198,38,4805,7
626,187,38,4819,7
621,186,38,4811,7
612,197,38,4788,7
620,187,38,4767,7
620,195,38,4767,7
627,194,38,4800,7
620,235,38,4801,7
643,177,38,4799,7
638,186,38,4803,7
616,232,38,4798,7
634,181,38,4781,7
620,186,38,4774,7
615,195,38,4790,7
643,177,38,4789,7
618,191,38,4791,7
620,190,38,4782,7
618,200,38,4783,7
624,226,38,4775,7
615,194,38,4767,7
615,196,38,4779,7
610,207,38,4787,7
624,186,38,4756,7
613,214,38,4782,7
635,188,38,4799,7
618,195,38,4774,7
614,207,38,4773,7
643,176,38,4785,7
639,244,38,4807,7
644,178,38,4797,7
633,208,38,4809,7
626,259,38,4805,7
622,222,38,4784,7
645,173,38,4780,7
615,193,38,4770,7
643,169,38,4767,7
632,189,38,4762,7
626,190,38,4768,7
641,177,38,4779,7
643,171,38,4774,7
642,186,38,4790,7
637,175,38,4762,7
641,168,38,4778,7
626,171,38,4780,7
642,175,38,4784,7
633,168,38,4767,7
636,237,38,4755,7
612,223,38,4760,7
616,212,38,4770,7
611,192,38,4779,7
641,174,38,4786,7
612,195,38,4781,7
627,186,38,4778,7
640,178,38,4782,7
616,194,38,4776,7
614,210,38,4785,7
621,198,38,4778,7
633,183,38,4801,7
641,177,32,4776,7
616,211,31,4787,7
639,243,38,4769,7
622,229,38,4771,7
633,184,38,4784,7
622,255,38,4761,7
641,183,38,4800,7
614,197,38,4800,7
605,205,38,4785,7
616,176,38,4796,7
627,222,38,4776,7
611,203,38,4781,7
629,173,31,4776,7
634,230,30,4799,7
613,222,38,4800,7
622,199,38,4809,7
614,181,35,4804,7
606,234,38,4796,7
615,204,38,4807,7
644,170,38,4815,7
633,199,38,4808,7
621,221,38,4799,7
637,179,38,4808,7
613,198,38,4804,7
622,221,38,4803,7
643,174,38,4781,7
640,177,38,4792,7
628,192,38,4804,7
643,168,38,4772,7
624,187,38,4802,7
619,198,38,4777,7
638,185,38,4791,7
643,175,32,4779,7
634,246,38,4787,7
646,177,38,4802,7
643,182,38,4800,7
617,199,38,4771,7
616,199,38,4782,7
643,174,38,4770,7
615,194,38,4767,7
615,199,38,4771,7
618,187,38,4762,7
602,208,33,4754,7
628,236,38,4757,7
632,198,38,4782,7
612,202,38,4751,7
619,198,38,4756,7
642,175,38,4755,7
622,194,38,4798,7
619,199,38,4793,7
618,190,38,4796,7
611,205,38,4792,7
609,203,38,4820,7
622,180,38,4799,7
637,246,34,4804,7
641,173,38,4802,7
630,187,38,4818,7
614,202,38,4823,7
644,183,38,4823,7
620,218,38,4831,7
611,197,38,4801,7
631,182,38,4805,7
611,207,38,4801,7
620,189,38,4800,7
615,229,38,4816,7
634,189,38,4778,7
641,182,38,4784,7
642,171,38,4782,7
619,237,38,4791,7
616,209,38,4782,7
615,212,38,4777,7
642,175,38,4774,7
643,172,38,4793,7
639,229,38,4781,7
638,254,38,4778,7
615,214,38,4788,7
613,219,38,4792,7
644,170,38,4764,7
643,173,38,4789,7
618,213,38,4779,7
627,186,38,4771,7
626,189,38,4761,7
627,181,37,4767,7
643,179,38,4770,7
638,180,38,4757,7
621,197,38,4766,7
643,174,38,4774,7
628,239,38,4769,7
609,201,38,4763,7
635,179,38,4769,7
642,169,38,4768,7
643,173,38,4762,7
634,187,38,4755,7
612,206,38,4755,7
612,227,38,4771,7
644,175,38,4776,7
630,228,38,4755,7
614,200,38,4772,7
613,212,38,4786,7
629,186,38,4745,7
639,216,38,4761,7
618,243,38,4764,7
639,218,38,4761,7
633,240,38,4769,7
614,205,38,4785,7
634,249,38,4769,7
642,182,38,4769,7
614,200,38,4771,7
612,199,38,4775,7
612,229,38,4774,7
633,180,38,4787,7
620,246,38,4787,7
633,185,38,4790,7
620,219,38,4785,7
614,230,34,4780,7
612,199,38,4770,7
641,172,38,4789,7
618,199,38,4793,7
641,176,38,4790,7
615,207,38,4797,7
616,212,38,4801,7
614,196,38,4777,7
615,199,38,4797,7
611,239,38,4802,7
635,203,38,4781,7
610,224,38,4810,7
595,208,38,4793,7
635,174,38,4782,7
641,178,38,4798,7
633,251,38,4774,7
613,207,38,4772,7
597,192,38,4769,7
573,186,38,4772,7
628,240,31,4759,7
609,181,38,4760,7
630,190,31,4754,7
611,199,39,4752,7
608,196,40,4744,7
563,204,30,4738,7
633,189,40,4763,7
637,174,39,4741,7
642,169,38,4761,7
614,220,37,4780,7
607,197,40,4770,7
616,196,40,4759,7
607,219,40,4759,7
638,182,39,4747,7
609,190,34,4748,7
637,172,38,4756,7
609,239,38,4773,7
616,190,38,4783,7
650,183,38,4773,7
641,196,38,4790,7
633,185,33,4775,7
639,170,38,4765,7
613,195,38,4766,7
615,192,38,4768,7
621,223,38,4762,7
633,184,38,4755,7
631,183,38,4749,7
609,205,38,4771,7
628,180,33,4760,7
611,199,38,4777,7
634,181,38,4779,7
633,239,38,4773,7
612,196,35,4766,7
620,242,38,4762,7
640,167,38,4772,7
639,176,38,4791,7
637,170,38,4780,7
613,206,38,4781,7
626,185,38,4793,7
624,222,38,4820,7
614,210,38,4798,7
633,182,38,4787,7
633,242,38,4797,7
616,214,38,4789,7
633,189,38,4779,7
637,180,38,4811,7
630,225,38,4807,7
641,182,38,4793,7
642,174,38,4801,7
642,173,38,4783,7
643,168,38,4785,7
614,222,38,4800,7
638,236,38,4794,7
614,209,38,4797,7
627,192,38,4821,7
635,181,38,4798,7
640,198,38,4804,7
618,213,38,4823,7
615,195,38,4796,7
642,176,38,4802,7
642,174,38,4806,7
638,179,38,4798,7
