"3상유도전동기","벨트처짐","소음","진동","속도"
219,147,5,4541,1
205,204,2,4538,1
225,164,4,4533,1
196,268,3,4536,1
201,250,5,4539,1
198,218,6,4531,1
194,194,1,4530,1
235,146,12,4535,1
204,139,1,4526,1
195,211,2,4521,1
209,257,3,4524,1
187,172,2,4529,1
189,193,1,4553,1
224,173,3,4528,1
181,235,1,4553,1
201,213,2,4522,1
202,143,3,4526,1
203,138,1,4537,1
206,291,1,4545,1
207,145,4,4554,1
214,148,4,4555,1
190,282,4,4555,1
217,140,5,4557,1
232,285,11,4550,1
206,162,2,4550,1
206,282,2,4552,1
223,178,3,4549,1
254,142,3,4543,1
219,167,2,4541,1
206,192,3,4542,1
208,238,2,4541,1
217,283,5,4540,1
221,136,2,4548,1
200,169,3,4555,1
210,178,6,4546,1
220,139,5,4549,1
203,217,3,4554,1
213,141,3,4549,1
216,152,2,4540,1
198,256,4,4534,1
205,168,2,4525,1
206,174,9,4530,1
202,156,4,4532,1
211,165,6,4523,1
204,158,5,4525,1
224,259,5,4530,1
302,166,5,4531,1
203,167,3,4537,1
184,196,1,4538,1
209,139,2,4540,1
211,202,9,4540,1
211,145,6,4540,1
243,156,8,4540,1
315,162,0,4541,1
395,162,4,4539,1
326,209,6,4567,1
511,264,23,4570,1
209,199,9,4568,1
238,152,12,4575,1
191,221,2,4575,1
217,248,5,4577,1
213,190,9,4575,1
196,204,1,4577,1
182,257,2,4576,1
205,179,6,4577,1
209,214,2,4575,1
213,146,4,4574,1
221,140,4,4574,1
240,136,3,4576,1
235,139,3,4577,1
194,173,2,4560,1
239,188,5,4558,1
218,212,4,4574,1
202,191,0,4573,1
197,191,4,4573,1
208,212,4,4552,1
210,140,2,4552,1
248,276,7,4552,1
207,208,5,4551,1
185,163,2,4551,1
207,213,1,4547,1
199,263,3,4549,1
215,156,3,4548,1
209,139,4,4547,1
187,191,1,4547,1
202,157,3,4549,1
201,295,1,4546,1
222,197,5,4548,1
233,168,2,4553,1
216,178,1,4545,1
226,145,1,4546,1
183,211,1,4537,1
234,144,3,4543,1
220,187,4,4549,1
208,199,0,4547,1
214,282,5,4539,1
198,209,2,4544,1
202,167,1,4543,1
203,241,1,4543,1
207,142,1,4543,1
187,178,1,4548,1
185,177,2,4552,1
213,150,0,4553,1
189,179,8,4551,1
193,290,0,4553,1
180,208,3,4554,1
231,150,3,4556,1
186,243,2,4560,1
222,299,4,4562,1
187,193,2,4565,1
206,201,2,4563,1
202,292,4,4569,1
201,176,3,4548,1
194,175,1,4549,1
201,239,3,4547,1
203,232,8,4547,1
206,194,3,4545,1
201,224,2,4549,1
222,161,9,4552,1
192,170,9,4552,1
233,146,3,4547,1
235,162,4,4548,1
228,135,4,4547,1
190,164,3,4545,1
210,252,4,4540,1
193,281,1,4543,1
211,152,4,4543,1
209,256,6,4543,1
209,198,0,4542,1
217,234,7,4537,1
227,140,2,4534,1
201,163,2,4539,1
192,218,1,4539,1
199,167,2,4543,1
180,192,3,4540,1
194,168,1,4563,1
195,172,4,4559,1
187,171,4,4559,1
239,148,4,4563,1
207,164,2,4563,1
209,208,12,4563,1
213,156,2,4562,1
248,141,4,4562,1
199,238,4,4563,1
209,141,1,4566,1
207,140,3,4563,1
225,160,2,4563,1
177,174,3,4562,1
202,159,1,4561,1
228,152,1,4560,1
200,144,2,4559,1
172,196,1,4559,1
200,181,6,4563,1
201,174,4,4549,1
189,219,2,4550,1
251,144,15,4560,1
211,138,1,4555,1
203,166,0,4556,1
208,165,4,4556,1
217,824,1,4561,1
233,276,6,4562,1
195,186,0,4561,1
205,145,2,4561,1
255,241,11,4566,1
206,143,0,4561,1
249,252,16,4563,1
207,149,4,4553,1
242,183,13,4550,1
268,199,7,4550,1
201,217,4,4547,1
208,181,2,4540,1
193,169,5,4543,1
190,170,1,4533,1
213,153,3,4542,1
195,169,3,4536,1
186,170,1,4534,1
184,239,5,4533,1
196,226,2,4532,1
179,210,2,4535,1
177,190,1,4533,1
177,178,2,4536,1
212,145,1,4534,1
195,185,2,4530,1
188,266,3,4530,1
187,263,2,4529,1
200,249,6,4539,1
197,240,4,4536,1
213,145,3,4543,1
204,252,1,4553,1
218,135,2,4564,1
199,180,2,4559,1
220,229,11,4563,1
213,141,0,4557,1
212,145,3,4553,1
215,154,1,4563,1
192,223,2,4559,1
618,158,38,4592,4
620,150,38,4539,4
588,204,38,4578,4
596,165,30,4598,4
590,209,38,4607,4
587,214,38,4586,4
622,146,38,4583,4
614,240,38,4591,4
623,156,38,4585,4
612,145,38,4577,4
592,201,38,4619,4
599,187,38,4599,4
612,244,38,4558,4
597,150,35,4602,4
609,165,35,4602,4
605,225,38,4569,4
594,239,38,4608,4
609,144,38,4572,4
538,173,26,4557,4
580,207,28,4568,4
533,247,37,4534,4
545,162,29,4536,4
605,160,38,4543,4
570,252,33,4558,4
557,178,38,4572,4
536,179,29,4554,4
591,163,37,4572,4
610,164,36,4578,4
596,196,38,4566,4
599,199,38,4564,4
617,162,38,4563,4
609,262,38,4577,4
586,236,38,4561,4
556,220,24,4527,4
621,157,38,4560,4
607,142,38,4589,4
576,182,36,4603,4
596,150,36,4603,4
573,168,35,4577,4
561,164,33,4569,4
577,158,33,4569,4
570,176,38,4585,4
548,207,33,4602,4
593,222,38,4596,4
622,157,38,4601,4
610,152,38,4582,4
579,161,38,4564,4
578,168,31,4591,4
601,171,38,4601,4
554,161,29,4633,4
538,205,37,4597,4
538,223,34,4587,4
536,153,32,4574,4
582,202,38,4583,4
598,177,38,4564,4
582,179,28,4576,4
527,236,35,4587,4
586,203,38,4580,4
509,151,38,4550,4
490,234,21,4551,4
488,258,26,4569,4
565,260,36,4537,4
510,166,38,4562,4
506,243,33,4537,4
507,231,40,4541,4
553,143,23,4548,4
552,144,23,4545,4
571,156,40,4573,4
523,181,36,4547,4
554,148,38,4549,4
522,153,38,4530,4
519,231,38,4562,4
524,240,23,4578,4
511,179,36,4555,4
590,168,38,4573,4
559,145,38,4573,4
518,158,35,4576,4
564,222,35,4576,4
523,234,34,4577,4
532,181,38,4566,4
567,160,38,4563,4
500,236,33,4570,4
566,146,38,4573,4
587,241,38,4554,4
584,215,38,4564,4
510,152,36,4539,4
491,159,26,4542,4
524,218,38,4559,4
542,212,38,4562,4
593,161,23,4556,4
566,156,38,4566,4
594,213,38,4543,4
591,200,38,4550,4
606,231,38,4597,4
601,239,38,4540,4
576,178,38,4567,4
553,206,38,4571,4
605,157,38,4571,4
538,181,38,4563,4
515,240,25,4578,4
582,191,38,4606,4
606,180,32,4582,4
566,238,38,4570,4
554,197,38,4570,4
589,165,38,4617,4
545,145,26,4595,4
516,263,30,4588,4
506,198,26,4586,4
579,246,38,4589,4
584,232,38,4630,4
595,205,38,4606,4
568,209,38,4588,4
568,210,38,4561,4
606,157,38,4551,4
560,161,38,4597,4
580,151,35,4582,4
590,221,38,4550,4
557,165,29,4567,4
616,163,38,4517,4
530,172,26,4584,4
523,173,31,4600,4
540,246,38,4548,4
565,143,38,4570,4
593,147,38,4548,4
590,166,38,4576,4
543,177,35,4559,4
532,259,22,4562,4
565,146,32,4557,4
579,197,38,4547,4
564,175,38,4547,4
513,193,31,4576,4
552,148,27,4569,4
551,170,37,4550,4
539,160,37,4550,4
570,242,38,4563,4
545,176,38,4563,4
552,158,31,4545,4
549,210,37,4530,4
536,174,38,4572,4
549,175,38,4516,4
577,229,30,4549,4
582,142,37,4569,4
506,149,26,4563,4
575,232,38,4557,4
619,163,38,4562,4
612,236,39,4535,4
626,151,40,4557,4
627,167,40,4567,4
615,248,33,4587,4
601,161,39,4550,4
544,189,31,4593,4
531,189,31,4565,4
588,166,29,4591,4
603,173,38,4592,4
626,150,40,4581,4
595,175,38,4542,4
535,210,37,4572,4
517,203,32,4573,4
548,236,30,4581,4
534,178,38,4552,4
589,187,36,4543,4
587,233,38,4612,4
581,152,31,4569,4
599,159,37,4551,4
570,160,35,4576,4
599,251,33,4609,4
602,171,26,4568,4
592,235,38,4500,4
574,181,22,4536,4
571,179,38,4567,4
577,218,32,4571,4
596,211,29,4546,4
539,188,38,4538,4
491,208,37,4564,4
552,145,32,4552,4
569,205,35,4549,4
580,189,34,4552,4
549,156,27,4578,4
610,168,38,4553,4
574,218,38,4601,4
552,191,38,4549,4
580,262,31,4557,4
514,184,37,4575,4
621,153,38,4582,4
611,159,38,4624,4
563,180,37,4578,4
572,188,38,4616,4
519,151,26,4590,4
565,158,24,4566,4
607,159,38,4583,4
601,216,38,4626,4
606,158,35,4552,4
572,249,36,4542,4
518,175,33,4555,4
554,262,38,4549,4
543,218,22,4548,4
490,187,38,4583,4
537,200,38,4600,4
522,188,26,4566,4
528,229,38,4537,4
518,222,38,4528,4
573,180,38,4566,4
562,182,27,4582,4
597,157,39,4573,4
591,155,39,4535,4
560,180,40,4536,4
593,249,40,4536,4
602,234,39,4533,4
622,150,38,4573,4
608,154,38,4573,4
572,218,38,4572,4
601,172,34,4545,4
509,246,21,4577,4
442,160,19,4567,4
456,146,27,4568,4
553,201,38,4557,4
555,193,38,4554,4
602,169,37,4563,4
544,220,38,4554,4
610,212,38,4556,4
599,239,37,4555,4
611,196,38,4543,4
617,161,38,4589,4
604,219,38,4605,4
601,191,38,4584,4
603,177,37,4563,4
601,186,38,4594,4
579,197,38,4582,4
567,181,38,4582,4
601,164,38,4620,4
606,237,36,4623,4
572,183,29,4576,4
618,147,38,4539,4
613,161,38,4574,4
592,211,30,4612,4
622,158,38,4584,4
554,183,38,4554,4
586,184,37,4504,4
472,232,21,4574,4
496,229,26,4556,4
564,166,38,4535,4
492,203,38,4571,4
472,196,36,4557,4
505,228,21,4530,4
550,163,20,4572,4
560,172,33,4580,4
526,194,31,4523,4
576,172,38,4533,4
584,210,24,4571,4
574,191,38,4551,4
522,142,32,4606,4
528,179,27,4574,4
598,161,38,4574,4
528,233,35,4587,4
508,177,29,4537,4
566,156,35,4509,4
609,172,37,4545,4
542,196,38,4554,4
550,207,38,4566,4
609,154,38,4494,4
543,177,35,4546,4
556,248,38,4574,4
548,172,30,4551,4
561,162,38,4532,4
586,149,38,4526,4
616,149,38,4600,4
609,162,37,4609,4
579,190,38,4596,4
514,211,38,4603,4
557,154,25,4581,4
554,190,24,4573,4
619,156,30,4577,4
620,164,38,4630,4
581,188,38,4617,4
616,213,38,4574,4
608,217,38,4575,4
567,205,38,4555,4
536,185,33,4560,4
584,177,36,4551,4
580,227,27,4549,4
604,236,38,4552,4
528,240,38,4552,4
521,232,31,4562,4
484,175,19,4557,4
594,244,38,4564,4
579,159,38,4604,4
586,244,39,4601,4
547,223,39,4582,4
565,183,40,4537,4
607,150,40,4508,4
578,181,28,4521,4
600,160,38,4569,4
574,201,30,4582,4
589,235,40,4589,4
588,222,38,4562,4
574,170,34,4559,4
500,202,38,4580,4
528,152,34,4585,4
590,160,38,4552,4
513,146,38,4604,4
592,195,39,4548,7
575,164,35,4554,7
576,151,25,4559,7
587,184,39,4553,7
620,143,39,4583,7
572,156,40,4588,7
502,156,33,4587,7
588,158,38,4582,7
595,177,38,4599,7
593,160,35,4575,7
596,211,38,4574,7
571,206,38,4565,7
599,161,32,4566,7
580,164,37,4583,7
540,186,31,4573,7
589,237,38,4601,7
625,152,38,4586,7
583,146,38,4585,7
597,153,30,4574,7
599,184,38,4576,7
578,207,38,4557,7
535,156,30,4584,7
580,202,38,4558,7
570,217,36,4564,7
589,170,36,4566,7
586,205,27,4550,7
594,145,37,4559,7
596,159,38,4581,7
585,259,25,4559,7
611,152,38,4576,7
620,259,38,4584,7
615,159,38,4572,7
613,220,37,4579,7
611,167,38,4565,7
581,204,32,4585,7
569,174,38,4561,7
611,172,38,4569,7
597,210,37,4562,7
604,167,38,4577,7
599,160,38,4585,7
601,170,38,4598,7
593,195,38,4605,7
615,255,38,4589,7
587,145,38,4588,7
568,179,37,4592,7
599,250,38,4597,7
614,184,38,4576,7
599,197,38,4590,7
616,250,38,4572,7
581,243,38,4578,7
582,164,38,4563,7
606,230,37,4596,7
599,213,38,4550,7
623,159,38,4576,7
626,150,38,4595,7
607,215,38,4609,7
590,223,38,4579,7
592,192,38,4574,7
606,172,38,4563,7
598,150,31,4567,7
600,242,38,4562,7
579,199,38,4559,7
605,158,40,4560,7
572,193,38,4578,7
585,172,38,4559,7
596,151,39,4558,7
580,171,39,4558,7
594,181,38,4567,7
614,149,38,4567,7
608,167,40,4569,7
586,159,26,4571,7
588,226,39,4580,7
615,235,38,4562,7
524,181,36,4567,7
611,149,34,4580,7
606,170,38,4593,7
625,184,38,4597,7
600,179,38,4611,7
620,149,38,4587,7
591,154,35,4579,7
591,163,38,4579,7
602,160,38,4586,7
566,236,36,4591,7
585,242,38,4578,7
588,191,38,4565,7
610,144,38,4569,7
618,262,38,4569,7
582,154,38,4549,7
592,169,38,4566,7
603,175,38,4560,7
568,199,33,4559,7
623,147,38,4573,7
607,170,38,4585,7
597,232,37,4588,7
604,173,28,4565,7
588,188,38,4568,7
612,159,38,4573,7
597,182,38,4558,7
608,235,38,4592,7
603,247,38,4590,7
586,212,38,4599,7
599,185,33,4576,7
612,184,35,4600,7
606,145,38,4601,7
523,256,31,4582,7
612,189,30,4593,7
595,202,38,4583,7
612,143,37,4586,7
585,145,38,4552,7
552,176,33,4559,7
600,213,32,4567,7
581,180,34,4561,7
596,258,36,4556,7
627,159,38,4570,7
615,172,38,4556,7
617,155,36,4552,7
604,150,38,4562,7
586,149,39,4538,7
612,223,39,4557,7
596,172,39,4566,7
624,148,38,4555,7
623,149,35,4555,7
596,243,36,4549,7
614,241,40,4531,7
608,263,38,4557,7
597,149,33,4566,7
612,166,38,4598,7
638,147,37,4582,7
608,171,39,4587,7
623,156,38,4578,7
617,167,36,4580,7
620,146,38,4551,7
605,170,33,4593,7
624,158,38,4579,7
583,199,38,4570,7
623,147,38,4557,7
619,183,38,4572,7
601,179,38,4556,7
608,171,38,4565,7
620,256,37,4564,7
621,156,38,4563,7
617,153,34,4568,7
618,164,35,4562,7
550,202,38,4564,7
581,200,38,4567,7
590,238,38,4577,7
548,206,27,4585,7
605,243,36,4582,7
554,226,32,4586,7
561,184,38,4607,7
585,164,20,4607,7
565,157,38,4582,7
603,168,27,4599,7
566,157,37,4587,7
597,145,36,4593,7
591,230,33,4601,7
587,145,38,4590,7
597,166,27,4594,7
545,162,26,4589,7
622,151,38,4580,7
544,174,36,4574,7
566,146,38,4566,7
566,172,36,4551,7
571,176,38,4568,7
534,192,31,4556,7
485,176,26,4557,7
560,154,40,4555,7
572,259,27,4541,7
537,218,31,4556,7
531,234,39,4547,7
584,216,40,4562,7
562,259,34,4540,7
542,197,27,4565,7
567,170,34,4566,7
593,144,38,4574,7
578,166,31,4572,7
592,186,37,4585,7
556,254,35,4548,7
603,212,38,4567,7
599,178,33,4554,7
602,166,38,4560,7
594,229,38,4576,7
584,150,35,4584,7
616,153,35,4584,7
543,240,29,4611,7
605,154,38,4588,7
593,220,38,4574,7
610,152,38,4604,7
604,252,37,4587,7
544,158,37,4570,7
540,179,38,4578,7
605,182,37,4609,7
620,168,38,4587,7
570,234,34,4589,7
586,192,38,4581,7
607,172,38,4572,7
609,220,38,4550,7
616,148,38,4550,7
605,245,38,4560,7
624,154,39,4555,7
629,153,39,4580,7
599,221,40,4558,7
584,185,40,4542,7
537,150,40,4542,7
588,150,40,4549,7
573,203,40,4548,7
567,217,40,4574,7
504,224,33,4560,7
603,156,34,4561,7
532,164,40,4593,7
580,197,34,4559,7
618,179,40,4583,7
621,150,40,4589,7
560,211,39,4557,7
585,246,25,4543,7
606,221,38,4578,7
618,163,38,4568,7
601,203,38,4574,7
616,189,38,4587,7
618,164,38,4611,7
609,181,38,4597,7
621,207,32,4579,7
611,170,38,4567,7
622,151,38,4575,7
586,147,38,4571,7
579,229,38,4566,7
606,263,38,4583,7
611,242,38,4568,7
603,161,32,4570,7
585,211,38,4583,7
618,145,38,4583,7
614,163,38,4601,7
571,153,32,4581,7
562,177,35,4616,7
572,171,37,4600,7
570,198,38,4599,7
581,168,36,4593,7
590,174,38,4608,7
585,253,36,4597,7
533,184,35,4593,7
578,148,37,4593,7
544,171,25,4576,7
574,220,37,4571,7
593,217,33,4574,7
501,196,28,4560,7
569,163,38,4555,7
544,230,31,4565,7
614,147,38,4558,7
551,191,38,4569,7
561,181,19,4563,7
535,177,27,4552,7
547,192,35,4570,7
566,201,24,4541,7
588,255,24,4541,7
565,173,37,4553,7
523,198,37,4553,7
527,232,30,4554,7
566,180,40,4563,7
602,253,40,4568,7
564,193,38,4564,7
522,200,29,4581,7
516,225,38,4578,7
494,160,24,4572,7
576,152,37,4570,7
522,256,24,4574,7
542,147,25,4568,7
543,174,27,4554,7
588,192,38,4566,7
532,143,38,4566,7
539,175,38,4574,7
613,259,38,4563,7
596,149,38,4563,7
598,176,38,4560,7
623,154,38,4576,7
611,205,38,4576,7
601,154,36,4572,7
592,173,33,4565,7
593,246,28,4567,7
612,163,38,4582,7
561,229,37,4570,7
521,174,21,4582,7
522,230,33,4589,7
590,226,38,4586,7
599,169,32,4612,7
604,169,38,4611,7
584,151,28,4594,7
473,139,31,4589,7
583,164,38,4584,7
545,151,27,4600,7
468,187,31,4597,7
574,173,37,4601,7
592,167,37,4610,7
599,152,38,4600,7
593,203,34,4595,7
547,219,38,4598,7
606,228,38,4602,7
598,175,38,4587,7
622,148,38,4572,7
594,208,38,4569,7
574,233,38,4567,7
