"3상유도전동기","벨트처짐","소음","진동","속도"
607,204,38,4704,7
617,186,38,4690,7
633,243,38,4679,7
644,803,36,4701,7
656,620,38,4717,7
634,185,38,4715,7
611,201,38,4720,7
640,171,38,4713,7
612,207,38,4720,7
660,199,38,4734,7
606,218,35,4710,7
626,183,38,4693,7
620,221,38,4712,7
645,252,38,4706,7
656,899,38,4696,7
639,171,38,4690,7
633,225,38,4690,7
621,189,38,4719,7
612,193,38,4683,7
622,226,38,4694,7
639,167,38,4690,7
642,289,38,4671,7
625,189,38,4716,7
624,196,38,4700,7
621,224,38,4689,7
637,872,38,4687,7
642,168,38,4726,7
640,176,38,4717,7
632,280,38,4716,7
610,192,38,4693,7
611,201,38,4669,7
655,843,38,4699,7
638,169,38,4702,7
610,192,38,4683,7
634,180,38,4677,7
625,194,38,4674,7
632,189,38,4710,7
640,170,38,4683,7
655,878,38,4669,7
639,178,38,4679,7
627,228,38,4692,7
608,216,38,4698,7
637,177,38,4663,7
649,185,38,4678,7
631,177,38,4696,7
639,186,38,4698,7
624,183,38,4699,7
632,241,38,4697,7
613,217,38,4679,7
638,167,38,4682,7
644,183,38,4723,7
627,187,38,4706,7
656,824,38,4710,7
612,230,38,4685,7
615,209,38,4706,7
633,175,38,4728,7
621,249,38,4738,7
622,176,38,4702,7
652,811,38,4702,7
640,185,38,4712,7
615,242,38,4729,7
637,169,38,4700,7
621,234,38,4702,7
617,183,38,4707,7
618,218,38,4721,7
605,211,38,4708,7
620,184,38,4698,7
633,210,38,4709,7
605,181,38,4712,7
631,181,38,4700,7
636,171,38,4685,7
622,228,38,4661,7
626,188,38,4676,7
640,169,38,4708,7
629,189,38,4706,7
648,245,38,4682,7
636,183,38,4684,7
617,205,38,4681,7
628,184,38,4695,7
630,223,38,4695,7
609,208,38,4687,7
639,176,38,4666,7
639,176,38,4703,7
636,186,38,4699,7
635,174,38,4706,7
619,758,38,4652,7
631,183,38,4652,7
630,243,38,4685,7
609,214,38,4659,7
631,242,38,4665,7
617,261,29,4657,7
605,188,39,4662,7
641,174,39,4679,7
636,202,38,4658,7
636,168,40,4681,7
635,169,40,4690,7
624,186,29,4689,7
652,177,38,4695,7
633,253,38,4670,7
648,169,38,4664,7
634,165,38,4663,7
638,216,38,4679,7
611,210,38,4705,7
619,246,38,4683,7
641,889,38,4683,7
617,236,38,4675,7
611,200,38,4696,7
652,219,38,4691,7
642,178,38,4690,7
609,200,38,4680,7
640,176,38,4660,7
643,256,38,4663,7
632,187,38,4669,7
646,241,38,4685,7
635,264,37,4696,7
610,201,38,4691,7
608,185,38,4703,7
620,253,38,4702,7
639,173,38,4716,7
629,185,38,4712,7
625,240,38,4712,7
612,201,38,4687,7
610,230,38,4677,7
637,163,38,4695,7
607,200,37,4684,7
616,216,38,4672,7
611,191,38,4677,7
637,182,38,4686,7
621,852,38,4694,7
638,168,38,4687,7
601,204,38,4692,7
619,182,38,4663,7
628,186,38,4671,7
628,251,38,4680,7
637,209,38,4689,7
645,203,35,4681,7
624,229,29,4676,7
642,875,38,4681,7
