"3상유도전동기","벨트처짐","소음","진동","속도"
205,207,4,4548,1
225,163,1,4549,1
239,155,5,4549,1
195,181,3,4552,1
225,158,2,4549,1
236,194,3,4545,1
202,217,6,4538,1
203,216,3,4542,1
237,245,2,4525,1
230,162,7,4538,1
229,219,1,4529,1
223,203,4,4531,1
234,192,2,4525,1
262,152,5,4525,1
230,174,3,4520,1
216,169,2,4518,1
202,192,8,4521,1
212,206,2,4524,1
258,164,5,4528,1
249,206,11,4523,1
249,162,3,4530,1
241,162,7,4530,1
236,161,1,4531,1
223,194,3,4530,1
239,161,5,4530,1
219,256,2,4533,1
184,226,5,4535,1
230,164,10,4529,1
222,231,6,4555,1
275,238,0,4531,1
262,165,3,4553,1
224,179,3,4561,1
238,233,2,4536,1
248,175,3,4558,1
211,192,4,4560,1
222,175,3,4554,1
238,164,2,4552,1
233,176,4,4553,1
206,210,1,4552,1
224,167,2,4556,1
235,169,5,4555,1
227,172,1,4548,1
231,185,6,4545,1
243,166,6,4544,1
247,221,1,4540,1
254,179,6,4542,1
266,258,6,4543,1
243,202,4,4564,1
206,195,5,4565,1
245,169,4,4562,1
222,220,2,4541,1
231,157,8,4562,1
230,184,1,4560,1
236,198,6,4562,1
242,161,6,4558,1
240,201,7,4563,1
224,153,7,4563,1
206,219,0,4562,1
213,189,0,4563,1
248,589,5,4560,1
233,157,3,4569,1
197,192,4,4561,1
215,163,3,4560,1
220,176,1,4564,1
202,169,1,4566,1
188,191,0,4571,1
186,183,1,4570,1
208,169,4,4571,1
199,158,2,4568,1
186,198,1,4573,1
213,165,1,4562,1
199,167,2,4562,1
214,161,2,4563,1
186,201,1,4559,1
212,275,1,4561,1
215,158,1,4553,1
201,194,3,4550,1
189,210,1,4551,1
234,158,8,4552,1
201,183,1,4542,1
206,225,1,4542,1
205,161,3,4540,1
187,230,0,4536,1
217,158,1,4544,1
210,206,4,4532,1
197,197,7,4533,1
193,197,4,4536,1
213,187,4,4537,1
209,202,2,4537,1
221,239,0,4537,1
229,160,1,4538,1
183,184,2,4556,1
212,179,1,4557,1
207,281,7,4565,1
185,197,4,4557,1
216,185,0,4560,1
225,179,1,4557,1
232,183,5,4556,1
223,172,2,4559,1
222,208,3,4559,1
222,157,2,4559,1
182,179,4,4556,1
217,173,2,4560,1
212,251,3,4559,1
208,214,5,4558,1
210,157,5,4558,1
195,175,1,4566,1
195,176,2,4540,1
227,170,3,4563,1
196,226,5,4565,1
192,185,1,4543,1
237,171,4,4537,1
224,157,4,4541,1
193,232,2,4542,1
212,177,1,4536,1
228,159,1,4541,1
196,181,2,4536,1
203,192,7,4537,1
196,229,2,4539,1
204,187,5,4541,1
216,208,8,4534,1
234,163,2,4536,1
231,155,6,4538,1
205,209,7,4535,1
186,202,2,4540,1
229,225,3,4543,1
205,229,3,4543,1
192,206,2,4565,1
186,207,0,4551,1
207,236,3,4565,1
203,263,4,4563,1
211,269,1,4567,1
227,244,2,4567,1
226,157,5,4569,1
226,163,2,4565,1
232,157,1,4562,1
222,272,4,4563,1
212,165,1,4561,1
213,256,3,4568,1
225,159,2,4568,1
203,197,11,4568,1
229,199,3,4567,1
192,206,2,4571,1
220,164,4,4568,1
214,215,2,4571,1
216,183,1,4564,1
207,176,3,4565,1
210,237,4,4548,1
191,187,6,4567,1
249,159,3,4553,1
200,179,5,4552,1
206,174,4,4556,1
216,233,3,4556,1
243,219,4,4562,1
199,218,3,4565,1
213,190,5,4560,1
209,186,2,4554,1
202,183,3,4561,1
210,199,2,4560,1
217,171,3,4555,1
191,220,1,4562,1
220,171,4,4562,1
205,212,6,4560,1
205,191,2,4557,1
202,184,6,4563,1
190,179,4,4563,1
189,201,2,4559,1
175,190,0,4545,1
206,177,1,4547,1
190,245,1,4547,1
212,166,1,4546,1
210,172,1,4547,1
224,198,13,4544,1
215,187,4,4539,1
248,201,7,4538,1
209,186,8,4542,1
208,201,5,4537,1
226,162,3,4542,1
211,173,4,4542,1
189,183,2,4541,1
218,225,2,4539,1
189,209,5,4537,1
237,163,4,4534,1
239,161,5,4533,1
208,193,1,4529,1
224,162,3,4531,1
230,211,5,4531,1
276,159,2,4531,1
203,179,3,4534,1
213,205,3,4526,1
306,172,4,4540,1
259,171,14,4535,1
217,215,2,4537,1
205,187,2,4537,1
213,177,4,4539,1
559,212,34,4620,4
609,181,38,4619,4
581,189,30,4620,4
575,187,39,4627,4
558,258,39,4624,4
592,180,40,4600,4
579,187,40,4600,4
582,170,39,4603,4
595,212,39,4602,4
613,183,40,4600,4
634,172,29,4597,4
601,208,33,4616,4
609,180,39,4597,4
605,215,38,4612,4
623,260,38,4609,4
604,176,38,4606,4
610,912,38,4608,4
623,189,38,4606,4
606,196,33,4618,4
599,214,38,4605,4
599,232,29,4628,4
594,170,38,4619,4
567,179,38,4620,4
593,183,29,4631,4
539,193,25,4633,4
566,165,38,4629,4
524,174,32,4631,4
561,221,34,4634,4
565,214,34,4621,4
548,170,33,4610,4
525,188,32,4611,4
593,224,38,4604,4
540,199,38,4604,4
597,184,38,4602,4
564,168,32,4595,4
533,186,36,4599,4
545,172,23,4594,4
520,240,31,4595,4
586,174,38,4600,4
532,163,38,4603,4
610,189,38,4609,4
592,222,38,4614,4
548,202,38,4617,4
514,192,35,4612,4
538,191,32,4613,4
596,179,38,4618,4
588,190,40,4620,4
582,176,29,4585,4
607,232,39,4596,4
589,167,29,4596,4
594,221,38,4590,4
557,182,38,4587,4
584,189,38,4594,4
611,172,38,4597,4
598,224,37,4595,4
622,170,38,4595,4
511,191,36,4597,4
570,187,28,4609,4
574,187,34,4611,4
555,215,32,4624,4
571,186,38,4624,4
547,186,38,4627,4
516,249,31,4619,4
579,194,32,4644,4
506,209,30,4621,4
572,213,38,4625,4
565,211,36,4636,4
596,169,36,4631,4
573,202,28,4621,4
532,183,38,4625,4
562,245,31,4610,4
512,194,23,4610,4
528,267,23,4609,4
578,183,30,4606,4
542,271,29,4604,4
544,226,22,4600,4
540,190,37,4601,4
629,170,35,4595,4
599,237,38,4597,4
588,228,37,4597,4
553,195,37,4597,4
595,190,38,4598,4
559,199,31,4584,4
607,179,38,4597,4
584,212,38,4610,4
577,193,38,4604,4
593,230,30,4618,4
591,181,38,4615,4
586,193,38,4628,4
572,244,38,4618,4
571,174,23,4623,4
610,173,38,4619,4
613,188,38,4610,4
629,933,39,4596,4
603,192,40,4592,4
602,208,40,4596,4
632,182,40,4587,4
586,197,32,4606,4
595,188,38,4601,4
532,187,32,4587,4
589,171,26,4597,4
605,208,24,4590,4
539,202,37,4625,4
577,249,38,4596,4
604,210,38,4616,4
598,195,38,4648,4
593,222,38,4628,4
566,191,38,4639,4
583,173,36,4636,4
603,192,38,4637,4
587,190,36,4635,4
528,185,36,4635,4
550,217,38,4628,4
624,249,38,4617,4
639,187,38,4612,4
599,214,38,4602,4
614,176,38,4602,4
559,197,27,4604,4
629,243,38,4593,4
574,201,38,4616,4
565,187,38,4593,4
529,179,19,4595,4
556,184,27,4613,4
564,970,38,4598,4
548,198,38,4601,4
588,244,38,4634,4
599,174,36,4621,4
576,244,28,4617,4
559,242,24,4622,4
512,229,31,4628,4
586,196,38,4606,4
576,220,34,4621,4
581,232,38,4605,4
589,175,38,4614,4
632,178,28,4618,4
577,243,38,4598,4
601,247,35,4605,4
529,187,35,4605,4
586,226,37,4604,4
578,187,33,4589,4
534,175,25,4607,4
599,184,39,4597,4
581,186,38,4601,4
616,170,38,4605,4
611,170,39,4600,4
588,195,27,4602,4
614,181,25,4611,4
549,203,29,4595,4
512,191,32,4599,4
557,231,39,4597,4
573,204,40,4602,4
620,179,35,4595,4
578,240,40,4587,4
506,173,33,4591,4
566,166,28,4595,4
556,189,40,4597,4
535,244,40,4595,4
460,185,21,4612,4
510,172,22,4611,4
503,221,25,4614,4
516,222,29,4620,4
556,191,40,4620,4
620,197,40,4608,4
604,182,38,4625,4
563,200,38,4612,4
569,199,38,4612,4
589,242,31,4618,4
578,180,34,4605,4
575,210,28,4621,4
623,191,38,4621,4
608,198,37,4624,4
576,216,38,4625,4
613,175,38,4614,4
610,194,38,4626,4
627,176,37,4624,4
595,216,38,4624,4
589,187,35,4626,4
509,191,15,4616,4
559,184,38,4614,4
575,231,31,4616,4
492,207,29,4617,4
558,179,35,4615,4
570,199,22,4604,4
579,177,33,4625,4
524,176,28,4609,4
537,215,37,4623,4
546,879,32,4600,4
597,179,38,4603,4
509,170,28,4605,4
528,237,40,4599,4
563,205,30,4595,4
612,191,30,4595,4
549,193,34,4596,4
489,216,16,4596,4
554,183,37,4595,4
557,262,39,4597,4
479,184,16,4597,4
549,191,33,4598,4
578,200,40,4585,4
543,185,40,4586,4
600,236,29,4595,4
636,189,37,4577,4
623,176,30,4598,4
559,200,40,4595,4
598,180,40,4594,4
518,241,31,4583,4
550,190,40,4589,4
618,182,39,4590,4
617,191,40,4586,4
576,215,40,4589,4
604,201,40,4597,4
608,174,40,4591,4
600,196,40,4588,4
614,187,30,4586,4
624,172,38,4598,4
584,259,38,4598,4
612,171,38,4603,4
565,203,36,4612,4
565,200,34,4596,4
496,211,33,4599,4
587,253,22,4603,4
551,261,38,4593,4
602,238,38,4585,4
600,210,38,4580,4
610,173,38,4579,4
595,904,32,4603,4
605,206,38,4597,4
620,216,38,4597,4
630,174,38,4578,4
607,176,38,4584,4
614,193,38,4590,4
623,167,38,4578,4
593,187,38,4586,4
555,194,38,4575,4
604,246,35,4579,4
610,186,38,4583,4
583,203,38,4585,4
600,174,38,4599,4
624,172,32,4589,4
592,189,38,4599,4
598,258,38,4594,4
588,195,38,4614,4
570,192,31,4600,4
596,185,36,4584,4
547,169,33,4600,4
559,203,34,4589,4
539,177,27,4615,4
590,249,38,4579,4
596,189,29,4605,4
548,208,36,4606,4
570,250,38,4608,4
497,175,28,4622,4
571,236,38,4610,4
564,206,38,4616,4
568,229,32,4620,4
627,186,38,4610,4
567,224,24,4604,4
585,211,37,4621,4
653,182,38,4610,4
556,366,37,4618,4
520,187,33,4619,4
579,237,24,4608,4
587,212,38,4614,4
533,201,38,4614,4
563,176,37,4612,4
604,189,38,4612,4
585,188,29,4609,4
626,250,38,4617,4
484,197,15,4603,4
497,180,38,4604,4
515,201,26,4597,4
601,205,38,4589,4
619,188,38,4588,4
585,205,36,4585,4
593,212,38,4592,4
610,191,38,4590,4
628,180,39,4578,4
609,209,39,4586,4
631,179,38,4581,4
615,187,35,4587,4
604,261,36,4574,4
622,175,38,4578,4
609,192,38,4581,4
575,198,38,4584,4
566,245,38,4578,4
589,174,24,4594,4
609,189,39,4578,4
605,172,39,4578,4
613,176,40,4586,4
579,258,21,4584,4
543,196,27,4582,4
590,187,30,4576,4
591,179,40,4570,4
520,197,37,4577,4
516,251,34,4584,4
545,170,35,4580,4
560,226,32,4584,4
542,201,32,4584,4
528,200,27,4590,4
549,259,25,4578,4
616,231,38,4602,7
622,255,38,4616,7
616,191,38,4620,7
614,200,40,4615,7
629,189,38,4603,7
625,180,40,4598,7
630,185,40,4584,7
633,174,40,4589,7
637,933,40,4587,7
652,172,40,4570,7
608,214,40,4589,7
630,182,40,4581,7
632,171,39,4580,7
603,211,40,4578,7
612,180,40,4593,7
616,241,34,4581,7
626,208,39,4582,7
633,177,36,4593,7
613,196,40,4590,7
612,211,40,4585,7
615,208,38,4581,7
612,196,40,4594,7
631,250,40,4587,7
605,207,40,4571,7
620,173,34,4580,7
632,173,38,4589,7
621,168,38,4585,7
610,204,30,4580,7
607,230,38,4579,7
617,225,38,4580,7
630,198,38,4583,7
604,209,38,4571,7
604,184,38,4574,7
604,171,38,4580,7
638,185,38,4583,7
619,189,38,4572,7
627,207,38,4582,7
602,194,38,4592,7
620,796,33,4594,7
597,188,38,4587,7
612,199,38,4592,7
585,237,38,4589,7
631,172,38,4601,7
628,172,38,4598,7
605,206,38,4588,7
593,218,38,4617,7
626,264,38,4610,7
631,174,38,4620,7
621,234,38,4613,7
600,195,38,4613,7
634,176,38,4626,7
629,169,38,4637,7
632,178,38,4626,7
605,212,38,4612,7
601,200,31,4613,7
623,165,38,4610,7
606,215,38,4613,7
592,198,38,4602,7
628,172,38,4594,7
594,183,38,4606,7
628,179,36,4605,7
629,167,38,4607,7
641,185,38,4592,7
615,229,38,4600,7
638,173,38,4596,7
635,176,38,4606,7
632,232,38,4597,7
631,181,38,4583,7
625,185,38,4600,7
612,219,38,4594,7
632,167,38,4583,7
615,224,38,4582,7
621,191,31,4596,7
611,192,38,4591,7
620,181,38,4581,7
611,195,38,4572,7
641,247,38,4599,7
608,239,38,4599,7
639,167,38,4590,7
630,176,38,4587,7
621,247,38,4592,7
610,188,38,4604,7
607,179,38,4590,7
608,197,38,4579,7
605,191,38,4586,7
631,182,38,4584,7
618,164,38,4595,7
620,175,38,4577,7
615,183,38,4584,7
611,221,38,4597,7
616,183,38,4600,7
607,170,38,4589,7
631,175,38,4582,7
626,181,38,4598,7
613,199,38,4594,7
630,179,38,4609,7
605,216,38,4599,7
633,197,39,4599,7
590,205,37,4605,7
604,205,40,4613,7
607,260,38,4612,7
625,248,40,4599,7
623,168,39,4609,7
607,234,38,4609,7
617,187,40,4615,7
631,171,40,4603,7
626,236,40,4574,7
624,187,40,4580,7
644,177,40,4593,7
619,216,40,4580,7
612,222,39,4579,7
635,177,39,4567,7
631,173,38,4577,7
632,172,39,4589,7
616,205,38,4588,7
602,220,38,4581,7
632,169,38,4587,7
629,867,38,4602,7
605,218,38,4612,7
644,235,38,4598,7
633,179,38,4606,7
606,198,38,4611,7
608,224,38,4626,7
606,192,38,4627,7
628,252,38,4635,7
622,236,38,4624,7
617,186,38,4612,7
608,230,36,4644,7
622,274,38,4627,7
633,177,38,4634,7
604,177,34,4631,7
600,193,38,4621,7
590,185,38,4654,7
615,184,38,4630,7
627,179,38,4622,7
608,218,38,4630,7
623,249,38,4630,7
633,168,38,4631,7
648,188,38,4615,7
635,262,38,4602,7
620,206,38,4597,7
610,189,38,4618,7
601,205,38,4606,7
610,196,38,4612,7
613,166,38,4599,7
613,225,38,4603,7
607,199,38,4612,7
618,247,38,4614,7
628,169,38,4613,7
611,197,38,4608,7
610,184,38,4618,7
599,204,38,4625,7
610,214,38,4624,7
602,200,38,4616,7
615,185,38,4615,7
630,173,38,4609,7
613,191,39,4596,7
608,217,40,4586,7
603,212,38,4597,7
628,170,38,4586,7
607,179,38,4586,7
622,190,40,4591,7
607,180,39,4590,7
625,243,38,4577,7
603,190,38,4591,7
589,196,38,4603,7
629,171,38,4597,7
611,181,38,4618,7
618,245,38,4613,7
621,208,38,4613,7
636,169,38,4612,7
620,190,38,4615,7
610,202,38,4620,7
619,253,38,4620,7
604,232,38,4621,7
614,184,38,4635,7
619,189,38,4641,7
609,184,38,4628,7
574,201,33,4626,7
586,197,38,4625,7
517,194,38,4632,7
585,189,30,4632,7
579,169,37,4622,7
608,244,36,4611,7
603,256,38,4612,7
626,215,37,4625,7
622,242,38,4613,7
612,172,38,4621,7
630,182,38,4611,7
627,247,38,4606,7
627,167,38,4615,7
627,171,29,4626,7
619,185,38,4606,7
576,245,38,4605,7
607,184,35,4619,7
614,188,38,4630,7
603,189,38,4621,7
623,185,38,4612,7
605,185,38,4600,7
615,237,38,4612,7
652,910,38,4613,7
631,189,38,4615,7
608,192,38,4595,7
631,173,38,4582,7
616,229,38,4598,7
630,172,38,4592,7
596,221,38,4601,7
607,225,38,4582,7
590,228,38,4574,7
604,222,38,4594,7
607,190,38,4587,7
619,183,38,4581,7
604,241,38,4582,7
616,180,26,4589,7
601,204,38,4603,7
620,191,38,4599,7
627,232,38,4587,7
610,188,33,4581,7
627,172,32,4587,7
624,185,38,4585,7
624,182,38,4582,7
624,180,38,4576,7
628,174,27,4584,7
599,168,38,4593,7
627,194,38,4600,7
634,171,38,4597,7
616,187,38,4597,7
620,249,38,4595,7
606,184,39,4592,7
613,225,39,4591,7
621,169,40,4571,7
576,229,40,4585,7
629,171,40,4594,7
621,189,40,4587,7
589,184,40,4582,7
621,256,40,4567,7
575,188,33,4569,7
608,187,38,4570,7
614,173,39,4587,7
601,192,38,4587,7
595,234,38,4580,7
584,197,38,4575,7
584,172,31,4589,7
557,182,38,4601,7
597,195,38,4587,7
631,169,38,4608,7
608,236,38,4614,7
631,174,38,4634,7
631,173,38,4627,7
613,183,38,4619,7
604,194,38,4611,7
607,215,38,4614,7
620,178,38,4614,7
606,201,38,4615,7
595,195,38,4611,7
630,173,38,4606,7
620,887,38,4620,7
614,187,38,4631,7
631,183,38,4612,7
636,197,38,4608,7
632,180,38,4612,7
620,183,38,4596,7
640,249,38,4621,7
605,200,38,4609,7
605,199,38,4577,7
604,197,38,4587,7
603,199,38,4586,7
614,214,38,4586,7
605,229,38,4583,7
628,170,38,4590,7
587,184,38,4584,7
608,226,38,4586,7
618,192,38,4593,7
628,827,38,4593,7
599,233,38,4587,7
632,171,38,4600,7
620,182,38,4604,7
615,253,38,4595,7
605,193,38,4590,7
627,178,38,4591,7
607,176,39,4599,7
614,225,40,4608,7
616,179,40,4596,7
583,208,40,4593,7
621,205,40,4574,7
619,171,40,4576,7
630,170,40,4588,7
650,297,40,4576,7
621,222,40,4570,7
603,198,26,4569,7
591,196,40,4585,7
607,172,40,4568,7
616,180,31,4572,7
615,185,40,4574,7
609,220,40,4587,7
612,249,30,4586,7
601,195,40,4574,7
606,205,38,4552,7
616,201,38,4576,7
605,254,33,4579,7
